fips,state,year,month,count
37,NC,2019,12,0
37,NC,2020,01,0
37,NC,2020,02,0
37,NC,2020,03,0
37,NC,2020,04,0
37,NC,2020,05,0
37,NC,2020,06,0
37,NC,2020,07,0
37,NC,2020,08,0
37,NC,2020,09,1
37,NC,2020,10,0
37,NC,2020,11,0
37,NC,2020,12,0
37,NC,2021,01,0
37,NC,2021,02,0
37,NC,2021,03,0
37,NC,2021,04,0
37,NC,2021,05,0
37,NC,2021,06,0
37,NC,2021,07,0
37,NC,2021,08,1
37,NC,2021,09,3
37,NC,2021,10,2
37,NC,2021,11,1
37,NC,2021,12,1
37,NC,2022,01,0
37,NC,2022,02,0
37,NC,2022,03,0
37,NC,2022,04,0
37,NC,2022,05,0
37,NC,2022,06,1
37,NC,2022,07,2
37,NC,2022,08,4
37,NC,2022,09,4
37,NC,2022,10,0
37,NC,2022,11,0
37,NC,2022,12,0
38,ND,2000,01,0
38,ND,2000,02,0
38,ND,2000,03,0
38,ND,2000,04,0
38,ND,2000,05,0
38,ND,2000,06,0
38,ND,2000,07,0
38,ND,2000,08,0
38,ND,2000,09,0
38,ND,2000,10,0
38,ND,2000,11,0
38,ND,2000,12,0
38,ND,2001,01,0
38,ND,2001,02,0
38,ND,2001,03,0
38,ND,2001,04,0
38,ND,2001,05,0
38,ND,2001,06,0
38,ND,2001,07,0
38,ND,2001,08,0
38,ND,2001,09,0
38,ND,2001,10,0
38,ND,2001,11,0
38,ND,2001,12,0
38,ND,2002,01,0
38,ND,2002,02,0
38,ND,2002,03,0
38,ND,2002,04,0
38,ND,2002,05,0
38,ND,2002,06,0
38,ND,2002,07,0
38,ND,2002,08,2
38,ND,2002,09,1
38,ND,2002,10,0
38,ND,2002,11,0
38,ND,2002,12,0
38,ND,2003,01,0
38,ND,2003,02,0
38,ND,2003,03,0
38,ND,2003,04,0
38,ND,2003,05,0
38,ND,2003,06,0
38,ND,2003,07,7
38,ND,2003,08,68
38,ND,2003,09,19
38,ND,2003,10,0
38,ND,2003,11,0
38,ND,2003,12,0
38,ND,2004,01,0
38,ND,2004,02,0
38,ND,2004,03,0
38,ND,2004,04,0
38,ND,2004,05,0
38,ND,2004,06,0
38,ND,2004,07,1
38,ND,2004,08,1
38,ND,2004,09,0
38,ND,2004,10,0
38,ND,2004,11,0
38,ND,2004,12,0
38,ND,2005,01,0
38,ND,2005,02,0
38,ND,2005,03,0
38,ND,2005,04,0
38,ND,2005,05,0
38,ND,2005,06,0
38,ND,2005,07,4
38,ND,2005,08,8
38,ND,2005,09,0
38,ND,2005,10,0
38,ND,2005,11,0
38,ND,2005,12,0
38,ND,2006,01,0
38,ND,2006,02,0
38,ND,2006,03,0
38,ND,2006,04,0
38,ND,2006,05,0
38,ND,2006,06,0
38,ND,2006,07,2
38,ND,2006,08,14
38,ND,2006,09,4
38,ND,2006,10,0
38,ND,2006,11,0
38,ND,2006,12,0
38,ND,2007,01,0
38,ND,2007,02,0
38,ND,2007,03,0
38,ND,2007,04,0
38,ND,2007,05,0
38,ND,2007,06,3
38,ND,2007,07,7
38,ND,2007,08,35
38,ND,2007,09,4
38,ND,2007,10,0
38,ND,2007,11,0
38,ND,2007,12,0
38,ND,2008,01,0
38,ND,2008,02,0
38,ND,2008,03,0
38,ND,2008,04,0
38,ND,2008,05,0
38,ND,2008,06,0
38,ND,2008,07,1
38,ND,2008,08,1
38,ND,2008,09,0
38,ND,2008,10,0
38,ND,2008,11,0
38,ND,2008,12,0
38,ND,2009,01,0
38,ND,2009,02,0
38,ND,2009,03,0
38,ND,2009,04,0
38,ND,2009,05,0
38,ND,2009,06,0
38,ND,2009,07,0
38,ND,2009,08,0
38,ND,2009,09,0
38,ND,2009,10,0
38,ND,2009,11,0
38,ND,2009,12,0
38,ND,2010,01,0
38,ND,2010,02,0
38,ND,2010,03,0
38,ND,2010,04,0
38,ND,2010,05,0
38,ND,2010,06,0
38,ND,2010,07,0
38,ND,2010,08,2
38,ND,2010,09,0
38,ND,2010,10,0
38,ND,2010,11,0
38,ND,2010,12,0
38,ND,2011,01,0
38,ND,2011,02,0
38,ND,2011,03,0
38,ND,2011,04,0
38,ND,2011,05,0
38,ND,2011,06,0
38,ND,2011,07,0
38,ND,2011,08,1
38,ND,2011,09,0
38,ND,2011,10,0
38,ND,2011,11,0
38,ND,2011,12,0
38,ND,2012,01,0
38,ND,2012,02,0
38,ND,2012,03,0
38,ND,2012,04,0
38,ND,2012,05,0
38,ND,2012,06,0
38,ND,2012,07,6
38,ND,2012,08,27
38,ND,2012,09,6
38,ND,2012,10,0
38,ND,2012,11,0
38,ND,2012,12,0
38,ND,2013,01,0
38,ND,2013,02,0
38,ND,2013,03,0
38,ND,2013,04,0
38,ND,2013,05,0
38,ND,2013,06,0
38,ND,2013,07,17
38,ND,2013,08,22
38,ND,2013,09,24
38,ND,2013,10,1
38,ND,2013,11,0
38,ND,2013,12,0
38,ND,2014,01,0
38,ND,2014,02,0
38,ND,2014,03,0
38,ND,2014,04,0
38,ND,2014,05,0
38,ND,2014,06,0
38,ND,2014,07,3
38,ND,2014,08,8
38,ND,2014,09,1
38,ND,2014,10,0
38,ND,2014,11,0
38,ND,2014,12,0
38,ND,2015,01,0
38,ND,2015,02,0
38,ND,2015,03,0
38,ND,2015,04,0
38,ND,2015,05,0
38,ND,2015,06,0
38,ND,2015,07,1
38,ND,2015,08,6
38,ND,2015,09,3
38,ND,2015,10,0
38,ND,2015,11,0
38,ND,2015,12,0
38,ND,2016,01,0
38,ND,2016,02,0
38,ND,2016,03,0
38,ND,2016,04,0
38,ND,2016,05,0
38,ND,2016,06,0
38,ND,2016,07,2
38,ND,2016,08,19
38,ND,2016,09,2
38,ND,2016,10,1
38,ND,2016,11,0
38,ND,2016,12,0
38,ND,2017,01,0
38,ND,2017,02,0
38,ND,2017,03,0
38,ND,2017,04,0
38,ND,2017,05,0
38,ND,2017,06,0
38,ND,2017,07,9
38,ND,2017,08,9
38,ND,2017,09,2
38,ND,2017,10,0
38,ND,2017,11,0
38,ND,2017,12,0
38,ND,2018,01,0
38,ND,2018,02,0
38,ND,2018,03,0
38,ND,2018,04,0
38,ND,2018,05,0
38,ND,2018,06,0
38,ND,2018,07,16
38,ND,2018,08,37
38,ND,2018,09,7
38,ND,2018,10,0
38,ND,2018,11,0
38,ND,2018,12,0
38,ND,2019,01,0
38,ND,2019,02,0
38,ND,2019,03,0
38,ND,2019,04,0
38,ND,2019,05,1
38,ND,2019,06,0
38,ND,2019,07,1
38,ND,2019,08,0
38,ND,2019,09,0
38,ND,2019,10,0
38,ND,2019,11,0
38,ND,2019,12,0
38,ND,2020,01,0
38,ND,2020,02,0
38,ND,2020,03,0
38,ND,2020,04,0
38,ND,2020,05,0
38,ND,2020,06,0
38,ND,2020,07,0
38,ND,2020,08,1
38,ND,2020,09,1
38,ND,2020,10,0
38,ND,2020,11,0
38,ND,2020,12,0
38,ND,2021,01,0
38,ND,2021,02,0
38,ND,2021,03,0
38,ND,2021,04,0
38,ND,2021,05,0
38,ND,2021,06,0
38,ND,2021,07,2
38,ND,2021,08,9
38,ND,2021,09,1
38,ND,2021,10,0
38,ND,2021,11,0
38,ND,2021,12,0
38,ND,2022,01,0
38,ND,2022,02,0
38,ND,2022,03,0
38,ND,2022,04,0
38,ND,2022,05,0
38,ND,2022,06,1
38,ND,2022,07,1
38,ND,2022,08,4
38,ND,2022,09,2
38,ND,2022,10,0
38,ND,2022,11,0
38,ND,2022,12,0
31,NE,2000,01,0
31,NE,2000,02,0
31,NE,2000,03,0
31,NE,2000,04,0
31,NE,2000,05,0
31,NE,2000,06,0
31,NE,2000,07,0
31,NE,2000,08,0
31,NE,2000,09,0
31,NE,2000,10,0
31,NE,2000,11,0
31,NE,2000,12,0
31,NE,2001,01,0
31,NE,2001,02,0
31,NE,2001,03,0
31,NE,2001,04,0
31,NE,2001,05,0
31,NE,2001,06,0
31,NE,2001,07,0
31,NE,2001,08,0
31,NE,2001,09,0
31,NE,2001,10,0
31,NE,2001,11,0
31,NE,2001,12,0
31,NE,2002,01,0
31,NE,2002,02,0
31,NE,2002,03,0
31,NE,2002,04,0
31,NE,2002,05,0
31,NE,2002,06,0
31,NE,2002,07,0
31,NE,2002,08,23
31,NE,2002,09,58
31,NE,2002,10,3
31,NE,2002,11,0
31,NE,2002,12,0
31,NE,2003,01,0
31,NE,2003,02,0
31,NE,2003,03,0
31,NE,2003,04,0
31,NE,2003,05,0
31,NE,2003,06,0
31,NE,2003,07,19
31,NE,2003,08,110
31,NE,2003,09,61
31,NE,2003,10,4
31,NE,2003,11,0
31,NE,2003,12,0
31,NE,2004,01,0
31,NE,2004,02,0
31,NE,2004,03,0
31,NE,2004,04,0
31,NE,2004,05,0
31,NE,2004,06,0
31,NE,2004,07,0
31,NE,2004,08,1
31,NE,2004,09,6
31,NE,2004,10,0
31,NE,2004,11,0
31,NE,2004,12,0
31,NE,2005,01,0
31,NE,2005,02,0
31,NE,2005,03,0
31,NE,2005,04,0
31,NE,2005,05,0
31,NE,2005,06,0
31,NE,2005,07,7
31,NE,2005,08,27
31,NE,2005,09,18
31,NE,2005,10,3
31,NE,2005,11,0
31,NE,2005,12,0
31,NE,2006,01,0
31,NE,2006,02,0
31,NE,2006,03,0
31,NE,2006,04,0
31,NE,2006,05,0
31,NE,2006,06,2
31,NE,2006,07,6
31,NE,2006,08,32
31,NE,2006,09,4
31,NE,2006,10,0
31,NE,2006,11,1
31,NE,2006,12,0
31,NE,2007,01,0
31,NE,2007,02,0
31,NE,2007,03,0
31,NE,2007,04,0
31,NE,2007,05,0
31,NE,2007,06,0
31,NE,2007,07,2
31,NE,2007,08,13
31,NE,2007,09,5
31,NE,2007,10,0
31,NE,2007,11,1
31,NE,2007,12,0
31,NE,2008,01,0
31,NE,2008,02,0
31,NE,2008,03,0
31,NE,2008,04,0
31,NE,2008,05,0
31,NE,2008,06,0
31,NE,2008,07,1
31,NE,2008,08,2
31,NE,2008,09,4
31,NE,2008,10,0
31,NE,2008,11,0
31,NE,2008,12,0
31,NE,2009,01,0
31,NE,2009,02,0
31,NE,2009,03,0
31,NE,2009,04,0
31,NE,2009,05,0
31,NE,2009,06,0
31,NE,2009,07,1
31,NE,2009,08,7
31,NE,2009,09,3
31,NE,2009,10,0
31,NE,2009,11,0
31,NE,2009,12,0
31,NE,2010,01,0
31,NE,2010,02,0
31,NE,2010,03,0
31,NE,2010,04,0
31,NE,2010,05,0
31,NE,2010,06,0
31,NE,2010,07,1
31,NE,2010,08,6
31,NE,2010,09,3
31,NE,2010,10,0
31,NE,2010,11,0
31,NE,2010,12,0
31,NE,2011,01,0
31,NE,2011,02,0
31,NE,2011,03,0
31,NE,2011,04,0
31,NE,2011,05,0
31,NE,2011,06,0
31,NE,2011,07,0
31,NE,2011,08,9
31,NE,2011,09,4
31,NE,2011,10,1
31,NE,2011,11,0
31,NE,2011,12,0
31,NE,2012,01,0
31,NE,2012,02,0
31,NE,2012,03,0
31,NE,2012,04,0
31,NE,2012,05,0
31,NE,2012,06,0
31,NE,2012,07,4
31,NE,2012,08,13
31,NE,2012,09,20
31,NE,2012,10,1
31,NE,2012,11,3
31,NE,2012,12,1
31,NE,2013,01,0
31,NE,2013,02,0
31,NE,2013,03,0
31,NE,2013,04,0
31,NE,2013,05,0
31,NE,2013,06,0
31,NE,2013,07,3
31,NE,2013,08,6
31,NE,2013,09,43
31,NE,2013,10,2
31,NE,2013,11,0
31,NE,2013,12,0
31,NE,2014,01,0
31,NE,2014,02,0
31,NE,2014,03,0
31,NE,2014,04,0
31,NE,2014,05,0
31,NE,2014,06,0
31,NE,2014,07,3
31,NE,2014,08,13
31,NE,2014,09,24
31,NE,2014,10,1
31,NE,2014,11,0
31,NE,2014,12,0
31,NE,2015,01,0
31,NE,2015,02,0
31,NE,2015,03,0
31,NE,2015,04,0
31,NE,2015,05,0
31,NE,2015,06,1
31,NE,2015,07,1
31,NE,2015,08,8
31,NE,2015,09,8
31,NE,2015,10,1
31,NE,2015,11,0
31,NE,2015,12,0
31,NE,2016,01,0
31,NE,2016,02,0
31,NE,2016,03,0
31,NE,2016,04,0
31,NE,2016,05,0
31,NE,2016,06,0
31,NE,2016,07,3
31,NE,2016,08,16
31,NE,2016,09,15
31,NE,2016,10,1
31,NE,2016,11,0
31,NE,2016,12,0
31,NE,2017,01,0
31,NE,2017,02,0
31,NE,2017,03,0
31,NE,2017,04,0
31,NE,2017,05,0
31,NE,2017,06,1
31,NE,2017,07,3
31,NE,2017,08,7
31,NE,2017,09,8
31,NE,2017,10,0
31,NE,2017,11,0
31,NE,2017,12,0
31,NE,2018,01,0
31,NE,2018,02,0
31,NE,2018,03,0
31,NE,2018,04,0
31,NE,2018,05,1
31,NE,2018,06,0
31,NE,2018,07,10
31,NE,2018,08,64
31,NE,2018,09,45
31,NE,2018,10,3
31,NE,2018,11,1
31,NE,2018,12,0
31,NE,2019,01,0
31,NE,2019,02,0
31,NE,2019,03,0
31,NE,2019,04,1
31,NE,2019,05,0
31,NE,2019,06,1
31,NE,2019,07,3
31,NE,2019,08,4
31,NE,2019,09,8
31,NE,2019,10,0
31,NE,2019,11,0
31,NE,2019,12,0
31,NE,2020,01,0
31,NE,2020,02,0
31,NE,2020,03,0
31,NE,2020,04,0
31,NE,2020,05,0
31,NE,2020,06,0
31,NE,2020,07,0
31,NE,2020,08,0
31,NE,2020,09,9
31,NE,2020,10,0
31,NE,2020,11,0
31,NE,2020,12,0
31,NE,2021,01,0
31,NE,2021,02,0
31,NE,2021,03,0
31,NE,2021,04,0
31,NE,2021,05,0
31,NE,2021,06,0
31,NE,2021,07,0
31,NE,2021,08,21
31,NE,2021,09,40
31,NE,2021,10,8
31,NE,2021,11,0
31,NE,2021,12,0
31,NE,2022,01,0
31,NE,2022,02,0
31,NE,2022,03,0
31,NE,2022,04,0
31,NE,2022,05,0
31,NE,2022,06,0
31,NE,2022,07,1
31,NE,2022,08,9
31,NE,2022,09,20
31,NE,2022,10,7
31,NE,2022,11,0
31,NE,2022,12,0
33,NH,2000,01,0
33,NH,2000,02,0
33,NH,2000,03,0
33,NH,2000,04,0
33,NH,2000,05,0
33,NH,2000,06,0
33,NH,2000,07,0
33,NH,2000,08,0
33,NH,2000,09,0
33,NH,2000,10,0
33,NH,2000,11,0
33,NH,2000,12,0
33,NH,2001,01,0
33,NH,2001,02,0
33,NH,2001,03,0
33,NH,2001,04,0
33,NH,2001,05,0
33,NH,2001,06,0
33,NH,2001,07,0
33,NH,2001,08,0
33,NH,2001,09,0
33,NH,2001,10,0
33,NH,2001,11,0
33,NH,2001,12,0
33,NH,2002,01,0
33,NH,2002,02,0
33,NH,2002,03,0
33,NH,2002,04,0
33,NH,2002,05,0
33,NH,2002,06,0
33,NH,2002,07,0
33,NH,2002,08,0
33,NH,2002,09,0
33,NH,2002,10,0
33,NH,2002,11,0
33,NH,2002,12,0
33,NH,2003,01,0
33,NH,2003,02,0
33,NH,2003,03,0
33,NH,2003,04,0
33,NH,2003,05,0
33,NH,2003,06,0
33,NH,2003,07,1
33,NH,2003,08,0
33,NH,2003,09,1
33,NH,2003,10,0
33,NH,2003,11,0
33,NH,2003,12,0
33,NH,2004,01,0
33,NH,2004,02,0
33,NH,2004,03,0
33,NH,2004,04,0
33,NH,2004,05,0
33,NH,2004,06,0
33,NH,2004,07,0
33,NH,2004,08,0
33,NH,2004,09,0
33,NH,2004,10,0
33,NH,2004,11,0
33,NH,2004,12,0
33,NH,2005,01,0
33,NH,2005,02,0
33,NH,2005,03,0
33,NH,2005,04,0
33,NH,2005,05,0
33,NH,2005,06,0
33,NH,2005,07,0
33,NH,2005,08,0
33,NH,2005,09,0
33,NH,2005,10,0
33,NH,2005,11,0
33,NH,2005,12,0
33,NH,2006,01,0
33,NH,2006,02,0
33,NH,2006,03,0
33,NH,2006,04,0
33,NH,2006,05,0
33,NH,2006,06,0
33,NH,2006,07,0
33,NH,2006,08,0
33,NH,2006,09,0
33,NH,2006,10,0
33,NH,2006,11,0
33,NH,2006,12,0
33,NH,2007,01,0
33,NH,2007,02,0
33,NH,2007,03,0
33,NH,2007,04,0
33,NH,2007,05,0
33,NH,2007,06,0
33,NH,2007,07,0
33,NH,2007,08,0
33,NH,2007,09,0
33,NH,2007,10,0
33,NH,2007,11,0
33,NH,2007,12,0
33,NH,2008,01,0
33,NH,2008,02,0
33,NH,2008,03,0
33,NH,2008,04,0
33,NH,2008,05,0
33,NH,2008,06,0
33,NH,2008,07,0
33,NH,2008,08,0
33,NH,2008,09,0
33,NH,2008,10,0
33,NH,2008,11,0
33,NH,2008,12,0
33,NH,2009,01,0
33,NH,2009,02,0
33,NH,2009,03,0
33,NH,2009,04,0
33,NH,2009,05,0
33,NH,2009,06,0
33,NH,2009,07,0
33,NH,2009,08,0
33,NH,2009,09,0
33,NH,2009,10,0
33,NH,2009,11,0
33,NH,2009,12,0
33,NH,2010,01,0
33,NH,2010,02,0
33,NH,2010,03,0
33,NH,2010,04,0
33,NH,2010,05,0
33,NH,2010,06,0
33,NH,2010,07,0
33,NH,2010,08,1
33,NH,2010,09,0
33,NH,2010,10,0
33,NH,2010,11,0
33,NH,2010,12,0
33,NH,2011,01,0
33,NH,2011,02,0
33,NH,2011,03,0
33,NH,2011,04,0
33,NH,2011,05,0
33,NH,2011,06,0
33,NH,2011,07,0
33,NH,2011,08,0
33,NH,2011,09,0
33,NH,2011,10,0
33,NH,2011,11,0
33,NH,2011,12,0
33,NH,2012,01,0
33,NH,2012,02,0
33,NH,2012,03,0
33,NH,2012,04,0
33,NH,2012,05,0
33,NH,2012,06,0
33,NH,2012,07,0
33,NH,2012,08,1
33,NH,2012,09,0
33,NH,2012,10,0
33,NH,2012,11,0
33,NH,2012,12,0
33,NH,2013,01,0
33,NH,2013,02,0
33,NH,2013,03,0
33,NH,2013,04,0
33,NH,2013,05,0
33,NH,2013,06,0
33,NH,2013,07,0
33,NH,2013,08,1
33,NH,2013,09,0
33,NH,2013,10,0
33,NH,2013,11,0
33,NH,2013,12,0
33,NH,2014,01,0
33,NH,2014,02,0
33,NH,2014,03,0
33,NH,2014,04,0
33,NH,2014,05,0
33,NH,2014,06,0
33,NH,2014,07,0
33,NH,2014,08,0
33,NH,2014,09,0
33,NH,2014,10,0
33,NH,2014,11,0
33,NH,2014,12,0
33,NH,2015,01,0
33,NH,2015,02,0
33,NH,2015,03,0
33,NH,2015,04,0
33,NH,2015,05,0
33,NH,2015,06,0
33,NH,2015,07,0
33,NH,2015,08,0
33,NH,2015,09,0
33,NH,2015,10,0
33,NH,2015,11,0
33,NH,2015,12,0
33,NH,2016,01,0
33,NH,2016,02,0
33,NH,2016,03,0
33,NH,2016,04,0
33,NH,2016,05,0
33,NH,2016,06,0
33,NH,2016,07,0
33,NH,2016,08,0
33,NH,2016,09,0
33,NH,2016,10,0
33,NH,2016,11,0
33,NH,2016,12,0
33,NH,2017,01,0
33,NH,2017,02,0
33,NH,2017,03,0
33,NH,2017,04,0
33,NH,2017,05,0
33,NH,2017,06,0
33,NH,2017,07,0
33,NH,2017,08,0
33,NH,2017,09,0
33,NH,2017,10,0
33,NH,2017,11,0
33,NH,2017,12,0
33,NH,2018,01,0
33,NH,2018,02,0
33,NH,2018,03,0
33,NH,2018,04,0
33,NH,2018,05,0
33,NH,2018,06,0
33,NH,2018,07,0
33,NH,2018,08,0
33,NH,2018,09,0
33,NH,2018,10,0
33,NH,2018,11,0
33,NH,2018,12,0
33,NH,2019,01,0
33,NH,2019,02,0
33,NH,2019,03,0
33,NH,2019,04,0
33,NH,2019,05,0
33,NH,2019,06,0
33,NH,2019,07,0
33,NH,2019,08,0
33,NH,2019,09,0
33,NH,2019,10,0
33,NH,2019,11,0
33,NH,2019,12,0
33,NH,2020,01,0
33,NH,2020,02,0
33,NH,2020,03,0
33,NH,2020,04,0
33,NH,2020,05,0
33,NH,2020,06,0
33,NH,2020,07,0
33,NH,2020,08,0
33,NH,2020,09,0
33,NH,2020,10,0
33,NH,2020,11,0
33,NH,2020,12,0
33,NH,2021,01,0
33,NH,2021,02,0
33,NH,2021,03,0
33,NH,2021,04,0
33,NH,2021,05,0
33,NH,2021,06,0
33,NH,2021,07,0
33,NH,2021,08,0
33,NH,2021,09,0
33,NH,2021,10,1
33,NH,2021,11,0
33,NH,2021,12,0
33,NH,2022,01,0
33,NH,2022,02,0
33,NH,2022,03,0
33,NH,2022,04,0
33,NH,2022,05,0
33,NH,2022,06,0
33,NH,2022,07,0
33,NH,2022,08,0
33,NH,2022,09,0
33,NH,2022,10,0
33,NH,2022,11,0
33,NH,2022,12,0
34,NJ,2000,01,0
34,NJ,2000,02,0
34,NJ,2000,03,0
34,NJ,2000,04,0
34,NJ,2000,05,0
34,NJ,2000,06,0
34,NJ,2000,07,0
34,NJ,2000,08,4
34,NJ,2000,09,1
34,NJ,2000,10,0
34,NJ,2000,11,0
34,NJ,2000,12,0
34,NJ,2001,01,0
34,NJ,2001,02,0
34,NJ,2001,03,0
34,NJ,2001,04,0
34,NJ,2001,05,0
34,NJ,2001,06,0
34,NJ,2001,07,1
34,NJ,2001,08,7
34,NJ,2001,09,4
34,NJ,2001,10,0
34,NJ,2001,11,0
34,NJ,2001,12,0
34,NJ,2002,01,0
34,NJ,2002,02,0
34,NJ,2002,03,0
34,NJ,2002,04,0
34,NJ,2002,05,0
34,NJ,2002,06,0
34,NJ,2002,07,0
34,NJ,2002,08,6
34,NJ,2002,09,9
34,NJ,2002,10,1
34,NJ,2002,11,0
34,NJ,2002,12,0
34,NJ,2003,01,0
34,NJ,2003,02,0
34,NJ,2003,03,0
34,NJ,2003,04,0
34,NJ,2003,05,0
34,NJ,2003,06,0
34,NJ,2003,07,2
34,NJ,2003,08,7
34,NJ,2003,09,11
34,NJ,2003,10,1
34,NJ,2003,11,0
34,NJ,2003,12,0
34,NJ,2004,01,0
34,NJ,2004,02,0
34,NJ,2004,03,0
34,NJ,2004,04,0
34,NJ,2004,05,0
34,NJ,2004,06,0
34,NJ,2004,07,0
34,NJ,2004,08,0
34,NJ,2004,09,1
34,NJ,2004,10,0
34,NJ,2004,11,0
34,NJ,2004,12,0
34,NJ,2005,01,0
34,NJ,2005,02,0
34,NJ,2005,03,0
34,NJ,2005,04,0
34,NJ,2005,05,0
34,NJ,2005,06,0
34,NJ,2005,07,0
34,NJ,2005,08,0
34,NJ,2005,09,3
34,NJ,2005,10,0
34,NJ,2005,11,0
34,NJ,2005,12,0
34,NJ,2006,01,0
34,NJ,2006,02,0
34,NJ,2006,03,0
34,NJ,2006,04,0
34,NJ,2006,05,0
34,NJ,2006,06,0
34,NJ,2006,07,0
34,NJ,2006,08,2
34,NJ,2006,09,0
34,NJ,2006,10,0
34,NJ,2006,11,0
34,NJ,2006,12,0
34,NJ,2007,01,0
34,NJ,2007,02,0
34,NJ,2007,03,0
34,NJ,2007,04,0
34,NJ,2007,05,0
34,NJ,2007,06,0
34,NJ,2007,07,0
34,NJ,2007,08,1
34,NJ,2007,09,0
34,NJ,2007,10,0
34,NJ,2007,11,0
34,NJ,2007,12,0
34,NJ,2008,01,0
34,NJ,2008,02,0
34,NJ,2008,03,0
34,NJ,2008,04,0
34,NJ,2008,05,0
34,NJ,2008,06,0
34,NJ,2008,07,0
34,NJ,2008,08,2
34,NJ,2008,09,2
34,NJ,2008,10,1
34,NJ,2008,11,0
34,NJ,2008,12,1
34,NJ,2009,01,0
34,NJ,2009,02,0
34,NJ,2009,03,0
34,NJ,2009,04,0
34,NJ,2009,05,0
34,NJ,2009,06,0
34,NJ,2009,07,0
34,NJ,2009,08,2
34,NJ,2009,09,1
34,NJ,2009,10,0
34,NJ,2009,11,0
34,NJ,2009,12,0
34,NJ,2010,01,0
34,NJ,2010,02,0
34,NJ,2010,03,0
34,NJ,2010,04,0
34,NJ,2010,05,0
34,NJ,2010,06,0
34,NJ,2010,07,0
34,NJ,2010,08,9
34,NJ,2010,09,5
34,NJ,2010,10,1
34,NJ,2010,11,0
34,NJ,2010,12,0
34,NJ,2011,01,0
34,NJ,2011,02,0
34,NJ,2011,03,0
34,NJ,2011,04,0
34,NJ,2011,05,0
34,NJ,2011,06,0
34,NJ,2011,07,0
34,NJ,2011,08,1
34,NJ,2011,09,1
34,NJ,2011,10,0
34,NJ,2011,11,0
34,NJ,2011,12,0
34,NJ,2012,01,0
34,NJ,2012,02,0
34,NJ,2012,03,0
34,NJ,2012,04,0
34,NJ,2012,05,0
34,NJ,2012,06,0
34,NJ,2012,07,1
34,NJ,2012,08,12
34,NJ,2012,09,8
34,NJ,2012,10,1
34,NJ,2012,11,0
34,NJ,2012,12,0
34,NJ,2013,01,0
34,NJ,2013,02,0
34,NJ,2013,03,0
34,NJ,2013,04,0
34,NJ,2013,05,0
34,NJ,2013,06,0
34,NJ,2013,07,0
34,NJ,2013,08,7
34,NJ,2013,09,2
34,NJ,2013,10,1
34,NJ,2013,11,0
34,NJ,2013,12,0
34,NJ,2014,01,0
34,NJ,2014,02,0
34,NJ,2014,03,0
34,NJ,2014,04,0
34,NJ,2014,05,0
34,NJ,2014,06,0
34,NJ,2014,07,1
34,NJ,2014,08,2
34,NJ,2014,09,2
34,NJ,2014,10,0
34,NJ,2014,11,1
34,NJ,2014,12,0
34,NJ,2015,01,0
34,NJ,2015,02,0
34,NJ,2015,03,0
34,NJ,2015,04,0
34,NJ,2015,05,0
34,NJ,2015,06,1
34,NJ,2015,07,1
34,NJ,2015,08,9
34,NJ,2015,09,11
34,NJ,2015,10,1
34,NJ,2015,11,0
34,NJ,2015,12,0
34,NJ,2016,01,0
34,NJ,2016,02,0
34,NJ,2016,03,0
34,NJ,2016,04,0
34,NJ,2016,05,0
34,NJ,2016,06,0
34,NJ,2016,07,2
34,NJ,2016,08,3
34,NJ,2016,09,4
34,NJ,2016,10,2
34,NJ,2016,11,0
34,NJ,2016,12,0
34,NJ,2017,01,0
34,NJ,2017,02,0
34,NJ,2017,03,0
34,NJ,2017,04,0
34,NJ,2017,05,0
34,NJ,2017,06,0
34,NJ,2017,07,0
34,NJ,2017,08,1
34,NJ,2017,09,3
34,NJ,2017,10,1
34,NJ,2017,11,1
34,NJ,2017,12,0
34,NJ,2018,01,0
34,NJ,2018,02,0
34,NJ,2018,03,0
34,NJ,2018,04,0
34,NJ,2018,05,0
34,NJ,2018,06,0
34,NJ,2018,07,2
34,NJ,2018,08,24
34,NJ,2018,09,14
34,NJ,2018,10,2
34,NJ,2018,11,2
34,NJ,2018,12,0
34,NJ,2019,01,0
34,NJ,2019,02,0
34,NJ,2019,03,0
34,NJ,2019,04,0
34,NJ,2019,05,0
34,NJ,2019,06,1
34,NJ,2019,07,0
34,NJ,2019,08,0
34,NJ,2019,09,4
34,NJ,2019,10,1
34,NJ,2019,11,0
34,NJ,2019,12,0
34,NJ,2020,01,0
34,NJ,2020,02,0
34,NJ,2020,03,0
34,NJ,2020,04,0
34,NJ,2020,05,0
34,NJ,2020,06,0
34,NJ,2020,07,1
34,NJ,2020,08,2
34,NJ,2020,09,0
34,NJ,2020,10,0
34,NJ,2020,11,0
34,NJ,2020,12,0
34,NJ,2021,01,0
34,NJ,2021,02,0
34,NJ,2021,03,0
34,NJ,2021,04,0
34,NJ,2021,05,0
34,NJ,2021,06,0
34,NJ,2021,07,1
34,NJ,2021,08,8
34,NJ,2021,09,15
34,NJ,2021,10,2
34,NJ,2021,11,0
34,NJ,2021,12,0
34,NJ,2022,01,0
34,NJ,2022,02,0
34,NJ,2022,03,0
34,NJ,2022,04,0
34,NJ,2022,05,0
34,NJ,2022,06,0
34,NJ,2022,07,0
34,NJ,2022,08,6
34,NJ,2022,09,8
34,NJ,2022,10,0
34,NJ,2022,11,0
34,NJ,2022,12,0
35,NM,2000,01,0
