"DateTime","Fever[en]"
"2012-07-03 00:00:00",4647
"2012-07-04 00:00:00",4308
"2012-07-05 00:00:00",4443
"2012-07-06 00:00:00",4375
"2012-07-07 00:00:00",4010
"2012-07-08 00:00:00",4023
"2012-07-09 00:00:00",4896
"2012-07-10 00:00:00",4838
"2012-07-11 00:00:00",4721
"2012-07-12 00:00:00",4553
"2012-07-13 00:00:00",3666
"2012-07-14 00:00:00",3750
"2012-07-15 00:00:00",4154
"2012-07-16 00:00:00",4652
"2012-07-17 00:00:00",4437
"2012-07-18 00:00:00",6139
"2012-07-19 00:00:00",4421
"2012-07-20 00:00:00",3843
"2012-07-21 00:00:00",3298
"2012-07-22 00:00:00",3675
"2012-07-23 00:00:00",4473
"2012-07-24 00:00:00",4417
"2012-07-25 00:00:00",4481
"2012-07-26 00:00:00",4169
"2012-07-27 00:00:00",3670
"2012-07-28 00:00:00",3287
"2012-07-29 00:00:00",3563
"2012-07-30 00:00:00",4350
"2012-07-31 00:00:00",4140
"2012-08-01 00:00:00",4252
"2012-08-02 00:00:00",4053
"2012-08-03 00:00:00",3694
"2012-08-04 00:00:00",3254
"2012-08-05 00:00:00",3388
"2012-08-06 00:00:00",3641
"2012-08-07 00:00:00",4256
"2012-08-08 00:00:00",4286
"2012-08-09 00:00:00",3951
"2012-08-10 00:00:00",3820
"2012-08-11 00:00:00",3239
"2012-08-12 00:00:00",3552
"2012-08-13 00:00:00",4488
"2012-08-14 00:00:00",4323
"2012-08-15 00:00:00",4414
"2012-08-16 00:00:00",4232
"2012-08-17 00:00:00",5340
"2012-08-18 00:00:00",3513
"2012-08-19 00:00:00",3505
"2012-08-20 00:00:00",4287
"2012-08-21 00:00:00",4419
"2012-08-22 00:00:00",4902
"2012-08-23 00:00:00",4572
"2012-08-24 00:00:00",4055
"2012-08-25 00:00:00",3521
"2012-08-26 00:00:00",3614
"2012-08-27 00:00:00",4621
"2012-08-28 00:00:00",4685
"2012-08-29 00:00:00",4553
"2012-08-30 00:00:00",4153
"2012-08-31 00:00:00",3908
"2012-09-01 00:00:00",3356
"2012-09-02 00:00:00",3764
"2012-09-03 00:00:00",4673
"2012-09-04 00:00:00",4797
"2012-09-05 00:00:00",4356
"2012-09-06 00:00:00",4387
"2012-09-07 00:00:00",4478
"2012-09-08 00:00:00",3705
"2012-09-09 00:00:00",4240
"2012-09-10 00:00:00",5067
"2012-09-11 00:00:00",5206
"2012-09-12 00:00:00",5234
"2012-09-13 00:00:00",4671
"2012-09-14 00:00:00",4322
"2012-09-15 00:00:00",3599
"2012-09-16 00:00:00",4113
"2012-09-17 00:00:00",5225
"2012-09-18 00:00:00",5249
"2012-09-19 00:00:00",4827
"2012-09-20 00:00:00",4855
"2012-09-21 00:00:00",4321
"2012-09-22 00:00:00",3713
"2012-09-23 00:00:00",4025
"2012-09-24 00:00:00",5718
"2012-09-25 00:00:00",5474
"2012-09-26 00:00:00",5361
"2012-09-27 00:00:00",5124
"2012-09-28 00:00:00",4461
"2012-09-29 00:00:00",3663
"2012-09-30 00:00:00",4218
"2012-10-01 00:00:00",5318
"2012-10-02 00:00:00",5353
"2012-10-03 00:00:00",5436
"2012-10-04 00:00:00",5117
"2012-10-05 00:00:00",4616
"2012-10-06 00:00:00",3904
"2012-10-07 00:00:00",4192
"2012-10-08 00:00:00",5475
"2012-10-09 00:00:00",5718
"2012-10-10 00:00:00",5315
"2012-10-11 00:00:00",5152
"2012-10-12 00:00:00",4430
"2012-10-13 00:00:00",3804
"2012-10-14 00:00:00",4411
"2012-10-15 00:00:00",6267
"2012-10-16 00:00:00",5595
"2012-10-17 00:00:00",5291
"2012-10-18 00:00:00",5024
"2012-10-19 00:00:00",4460
"2012-10-20 00:00:00",3827
"2012-10-21 00:00:00",4267
"2012-10-22 00:00:00",5521
"2012-10-23 00:00:00",5275
"2012-10-24 00:00:00",4887
"2012-10-25 00:00:00",4881
"2012-10-26 00:00:00",4246
"2012-10-27 00:00:00",3568
"2012-10-28 00:00:00",3813
"2012-10-29 00:00:00",6902
"2012-10-30 00:00:00",5102
"2012-10-31 00:00:00",4773
"2012-11-01 00:00:00",4754
"2012-11-02 00:00:00",4414
"2012-11-03 00:00:00",3691
"2012-11-04 00:00:00",4122
"2012-11-05 00:00:00",5256
"2012-11-06 00:00:00",5229
"2012-11-07 00:00:00",5001
"2012-11-08 00:00:00",5190
"2012-11-09 00:00:00",4573
"2012-11-10 00:00:00",3778
"2012-11-11 00:00:00",4050
"2012-11-12 00:00:00",5258
"2012-11-13 00:00:00",4840
"2012-11-14 00:00:00",5248
"2012-11-15 00:00:00",4778
"2012-11-16 00:00:00",4186
"2012-11-17 00:00:00",3701
"2012-11-18 00:00:00",4177
"2012-11-19 00:00:00",5394
"2012-11-20 00:00:00",5181
"2012-11-21 00:00:00",4726
"2012-11-22 00:00:00",4354
"2012-11-23 00:00:00",4095
"2012-11-24 00:00:00",3773
"2012-11-25 00:00:00",4339
"2012-11-26 00:00:00",5542
"2012-11-27 00:00:00",5596
"2012-11-28 00:00:00",5553
"2012-11-29 00:00:00",5221
"2012-11-30 00:00:00",4711
"2012-12-01 00:00:00",4054
"2012-12-02 00:00:00",4753
"2012-12-03 00:00:00",5714
"2012-12-04 00:00:00",6006
"2012-12-05 00:00:00",6147
"2012-12-06 00:00:00",5279
"2012-12-07 00:00:00",4838
"2012-12-08 00:00:00",4141
"2012-12-09 00:00:00",4687
"2012-12-10 00:00:00",6020
"2012-12-11 00:00:00",5886
"2012-12-12 00:00:00",5740
"2012-12-13 00:00:00",5395
"2012-12-14 00:00:00",5139
"2012-12-15 00:00:00",4253
"2012-12-16 00:00:00",4679
"2012-12-17 00:00:00",5876
"2012-12-18 00:00:00",6075
"2012-12-19 00:00:00",5856
"2012-12-20 00:00:00",5367
"2012-12-21 00:00:00",4565
"2012-12-22 00:00:00",4309
"2012-12-23 00:00:00",4537
"2012-12-24 00:00:00",4637
"2012-12-25 00:00:00",3958
"2012-12-26 00:00:00",5163
"2012-12-27 00:00:00",6111
"2012-12-28 00:00:00",5877
"2012-12-29 00:00:00",5020
"2012-12-30 00:00:00",4964
"2012-12-31 00:00:00",5254
"2013-01-01 00:00:00",4819
"2013-01-02 00:00:00",6382
"2013-01-03 00:00:00",7828
"2013-01-04 00:00:00",6491
"2013-01-05 00:00:00",5916
"2013-01-06 00:00:00",5896
"2013-01-07 00:00:00",6877
"2013-01-08 00:00:00",6898
"2013-01-09 00:00:00",7017
"2013-01-10 00:00:00",6656
"2013-01-11 00:00:00",6311
"2013-01-12 00:00:00",5272
"2013-01-13 00:00:00",5610
"2013-01-14 00:00:00",6979
"2013-01-15 00:00:00",7232
"2013-01-16 00:00:00",7402
"2013-01-17 00:00:00",6827
"2013-01-18 00:00:00",6375
"2013-01-19 00:00:00",5333
"2013-01-20 00:00:00",5639
"2013-01-21 00:00:00",7210
"2013-01-22 00:00:00",7594
"2013-01-23 00:00:00",7233
"2013-01-24 00:00:00",6882
"2013-01-25 00:00:00",5965
"2013-01-26 00:00:00",5119
"2013-01-27 00:00:00",5875
"2013-01-28 00:00:00",6954
"2013-01-29 00:00:00",7342
"2013-01-30 00:00:00",7089
"2013-01-31 00:00:00",6570
"2013-02-01 00:00:00",5822
"2013-02-02 00:00:00",4683
"2013-02-03 00:00:00",5321
"2013-02-04 00:00:00",6595
"2013-02-05 00:00:00",6954
"2013-02-06 00:00:00",6649
"2013-02-07 00:00:00",6225
"2013-02-08 00:00:00",5469
"2013-02-09 00:00:00",4677
"2013-02-10 00:00:00",5051
"2013-02-11 00:00:00",6204
"2013-02-12 00:00:00",6703
"2013-02-13 00:00:00",6484
"2013-02-14 00:00:00",5874
"2013-02-15 00:00:00",7952
"2013-02-16 00:00:00",4888
"2013-02-17 00:00:00",5431
"2013-02-18 00:00:00",6506
"2013-02-19 00:00:00",6911
"2013-02-20 00:00:00",6410
"2013-02-21 00:00:00",6169
"2013-02-22 00:00:00",5436
"2013-02-23 00:00:00",4699
"2013-02-24 00:00:00",5001
"2013-02-25 00:00:00",6397
"2013-02-26 00:00:00",6660
"2013-02-27 00:00:00",6852
"2013-02-28 00:00:00",6107
"2013-03-01 00:00:00",6888
"2013-03-02 00:00:00",4496
"2013-03-03 00:00:00",5170
"2013-03-04 00:00:00",6512
"2013-03-05 00:00:00",6294
"2013-03-06 00:00:00",6076
"2013-03-07 00:00:00",6047
"2013-03-08 00:00:00",5048
"2013-03-09 00:00:00",4329
"2013-03-10 00:00:00",4994
"2013-03-11 00:00:00",6286
"2013-03-12 00:00:00",6332
"2013-03-13 00:00:00",6081
"2013-03-14 00:00:00",6782
"2013-03-15 00:00:00",5243
"2013-03-16 00:00:00",5390
"2013-03-17 00:00:00",4794
"2013-03-18 00:00:00",6294
"2013-03-19 00:00:00",6101
"2013-03-20 00:00:00",5988
"2013-03-21 00:00:00",5577
"2013-03-22 00:00:00",4982
"2013-03-23 00:00:00",4167
"2013-03-24 00:00:00",4665
"2013-03-25 00:00:00",5814
"2013-03-26 00:00:00",5683
"2013-03-27 00:00:00",5265
"2013-03-28 00:00:00",5013
"2013-03-29 00:00:00",4373
"2013-03-30 00:00:00",3816
"2013-03-31 00:00:00",4246
"2013-04-01 00:00:00",5473
"2013-04-02 00:00:00",5657
"2013-04-03 00:00:00",5884
"2013-04-04 00:00:00",5551
"2013-04-05 00:00:00",4376
"2013-04-06 00:00:00",3234
"2013-04-07 00:00:00",3728
"2013-04-08 00:00:00",4815
"2013-04-09 00:00:00",4567
"2013-04-10 00:00:00",4457
"2013-04-11 00:00:00",4201
"2013-04-12 00:00:00",3503
"2013-04-13 00:00:00",3153
"2013-04-14 00:00:00",3356
"2013-04-15 00:00:00",4757
"2013-04-16 00:00:00",4635
"2013-04-17 00:00:00",4440
"2013-04-18 00:00:00",4201
"2013-04-19 00:00:00",3866
"2013-04-20 00:00:00",3100
"2013-04-21 00:00:00",3538
"2013-04-22 00:00:00",4661
"2013-04-23 00:00:00",4400
"2013-04-24 00:00:00",4459
"2013-04-25 00:00:00",4153
"2013-04-26 00:00:00",3817
"2013-04-27 00:00:00",3222
"2013-04-28 00:00:00",3629
"2013-04-29 00:00:00",4572
"2013-04-30 00:00:00",4216
"2013-05-01 00:00:00",4104
"2013-05-02 00:00:00",3997
"2013-05-03 00:00:00",3658
"2013-05-04 00:00:00",2975
"2013-05-05 00:00:00",3317
"2013-05-06 00:00:00",4195
"2013-05-07 00:00:00",4218
"2013-05-08 00:00:00",4312
"2013-05-09 00:00:00",4108
"2013-05-10 00:00:00",3508
"2013-05-11 00:00:00",3063
"2013-05-12 00:00:00",3210
"2013-05-13 00:00:00",4132
"2013-05-14 00:00:00",4352
"2013-05-15 00:00:00",4273
"2013-05-16 00:00:00",4095
"2013-05-17 00:00:00",3389
"2013-05-18 00:00:00",2941
"2013-05-19 00:00:00",3206
"2013-05-20 00:00:00",4016
"2013-05-21 00:00:00",4249
"2013-05-22 00:00:00",3980
"2013-05-23 00:00:00",3979
"2013-05-24 00:00:00",3412
"2013-05-25 00:00:00",2811
"2013-05-26 00:00:00",3000
"2013-05-27 00:00:00",3807
"2013-05-28 00:00:00",4232
"2013-05-29 00:00:00",4066
"2013-05-30 00:00:00",3939
"2013-05-31 00:00:00",3358
"2013-06-01 00:00:00",2969
"2013-06-02 00:00:00",3214
"2013-06-03 00:00:00",4445
"2013-06-04 00:00:00",3963
"2013-06-05 00:00:00",4038
"2013-06-06 00:00:00",3912
"2013-06-07 00:00:00",3376
"2013-06-08 00:00:00",2833
"2013-06-09 00:00:00",3233
"2013-06-10 00:00:00",3971
"2013-06-11 00:00:00",3875
"2013-06-12 00:00:00",3899
"2013-06-13 00:00:00",3760
"2013-06-14 00:00:00",3412
"2013-06-15 00:00:00",3231
"2013-06-16 00:00:00",3401
"2013-06-17 00:00:00",3949
"2013-06-18 00:00:00",3965
"2013-06-19 00:00:00",4014
"2013-06-20 00:00:00",3633
"2013-06-21 00:00:00",3257
"2013-06-22 00:00:00",2707
"2013-06-23 00:00:00",3039
"2013-06-24 00:00:00",3782
"2013-06-25 00:00:00",3855
"2013-06-26 00:00:00",3772
"2013-06-27 00:00:00",3760
"2013-06-28 00:00:00",3379
"2013-06-29 00:00:00",2657
"2013-06-30 00:00:00",2948
"2013-07-01 00:00:00",3886
"2013-07-02 00:00:00",3940
"2013-07-03 00:00:00",3923
"2013-07-04 00:00:00",3213
"2013-07-05 00:00:00",3176
"2013-07-06 00:00:00",2554
"2013-07-07 00:00:00",2995
"2013-07-08 00:00:00",3767
"2013-07-09 00:00:00",3673
"2013-07-10 00:00:00",3776
"2013-07-11 00:00:00",3545
"2013-07-12 00:00:00",3216
"2013-07-13 00:00:00",2594
"2013-07-14 00:00:00",2967
"2013-07-15 00:00:00",3687
"2013-07-16 00:00:00",3782
"2013-07-17 00:00:00",3658
"2013-07-18 00:00:00",3669
"2013-07-19 00:00:00",3175
"2013-07-20 00:00:00",2796
"2013-07-21 00:00:00",3151
"2013-07-22 00:00:00",3945
"2013-07-23 00:00:00",2719
"2013-07-24 00:00:00",1282
"2013-07-25 00:00:00",3146
"2013-07-26 00:00:00",2854
"2013-07-27 00:00:00",2361
"2013-07-28 00:00:00",2521
"2013-07-29 00:00:00",3380
"2013-07-30 00:00:00",2877
"2013-07-31 00:00:00",2808
"2013-08-01 00:00:00",2823
"2013-08-02 00:00:00",2587
"2013-08-03 00:00:00",2230
"2013-08-04 00:00:00",2387
"2013-08-05 00:00:00",2900
"2013-08-06 00:00:00",2814
"2013-08-07 00:00:00",2598
"2013-08-08 00:00:00",2518
"2013-08-09 00:00:00",2677
"2013-08-10 00:00:00",2568
"2013-08-11 00:00:00",2787
"2013-08-12 00:00:00",3385
"2013-08-13 00:00:00",3587
"2013-08-14 00:00:00",3235
"2013-08-15 00:00:00",3122
"2013-08-16 00:00:00",2975
"2013-08-17 00:00:00",2564
"2013-08-18 00:00:00",2886
"2013-08-19 00:00:00",3349
"2013-08-20 00:00:00",2796
"2013-08-21 00:00:00",2930
"2013-08-22 00:00:00",2999
"2013-08-23 00:00:00",2755
"2013-08-24 00:00:00",2241
"2013-08-25 00:00:00",2547
"2013-08-26 00:00:00",3082
"2013-08-27 00:00:00",3305
"2013-08-28 00:00:00",3081
"2013-08-29 00:00:00",3272
"2013-08-30 00:00:00",2988
"2013-08-31 00:00:00",2524
"2013-09-01 00:00:00",2697
"2013-09-02 00:00:00",3027
"2013-09-03 00:00:00",3316
"2013-09-04 00:00:00",3382
"2013-09-05 00:00:00",3396
"2013-09-06 00:00:00",3001
"2013-09-07 00:00:00",2542
"2013-09-08 00:00:00",2915
"2013-09-09 00:00:00",3417
"2013-09-10 00:00:00",4419
"2013-09-11 00:00:00",3639
"2013-09-12 00:00:00",3670
"2013-09-13 00:00:00",3442
"2013-09-14 00:00:00",3028
"2013-09-15 00:00:00",2990
"2013-09-16 00:00:00",3795
"2013-09-17 00:00:00",3718
"2013-09-18 00:00:00",3653
"2013-09-19 00:00:00",3520
"2013-09-20 00:00:00",3212
"2013-09-21 00:00:00",2754
"2013-09-22 00:00:00",3054
"2013-09-23 00:00:00",3543
"2013-09-24 00:00:00",3764
"2013-09-25 00:00:00",3886
"2013-09-26 00:00:00",3439
"2013-09-27 00:00:00",3104
"2013-09-28 00:00:00",2716
"2013-09-29 00:00:00",2977
"2013-09-30 00:00:00",3711
"2013-10-01 00:00:00",3956
"2013-10-02 00:00:00",3877
"2013-10-03 00:00:00",3882
"2013-10-04 00:00:00",3550
"2013-10-05 00:00:00",3013
"2013-10-06 00:00:00",3273
"2013-10-07 00:00:00",4039
"2013-10-08 00:00:00",3858
"2013-10-09 00:00:00",3890
"2013-10-10 00:00:00",3411
"2013-10-11 00:00:00",3270
"2013-10-12 00:00:00",2639
"2013-10-13 00:00:00",2894
"2013-10-14 00:00:00",3394
"2013-10-15 00:00:00",3620
"2013-10-16 00:00:00",3546
"2013-10-17 00:00:00",3700
"2013-10-18 00:00:00",3297
"2013-10-19 00:00:00",2792
"2013-10-20 00:00:00",3050
"2013-10-21 00:00:00",3413
"2013-10-22 00:00:00",3750
"2013-10-23 00:00:00",3513
"2013-10-24 00:00:00",3623
"2013-10-25 00:00:00",3114
"2013-10-26 00:00:00",2673
"2013-10-27 00:00:00",2911
"2013-10-28 00:00:00",3637
"2013-10-29 00:00:00",3644
"2013-10-30 00:00:00",3737
"2013-10-31 00:00:00",3454
"2013-11-01 00:00:00",2974
"2013-11-02 00:00:00",2622
"2013-11-03 00:00:00",2545
"2013-11-04 00:00:00",3541
"2013-11-05 00:00:00",3150
"2013-11-06 00:00:00",3621
"2013-11-07 00:00:00",3521
"2013-11-08 00:00:00",2916
"2013-11-09 00:00:00",2239
"2013-11-10 00:00:00",3128
"2013-11-11 00:00:00",4590
"2013-11-12 00:00:00",4636
"2013-11-13 00:00:00",5184
"2013-11-14 00:00:00",4082
"2013-11-15 00:00:00",4079
"2013-11-16 00:00:00",3631
"2013-11-17 00:00:00",3770
"2013-11-18 00:00:00",5100
"2013-11-19 00:00:00",4312
"2013-11-20 00:00:00",4604
"2013-11-21 00:00:00",4479
"2013-11-22 00:00:00",3935
"2013-11-23 00:00:00",2869
"2013-11-24 00:00:00",2596
"2013-11-25 00:00:00",3503
"2013-11-26 00:00:00",3467
"2013-11-27 00:00:00",3201
"2013-11-28 00:00:00",2751
"2013-11-29 00:00:00",2455
"2013-11-30 00:00:00",2291
"2013-12-01 00:00:00",2644
"2013-12-02 00:00:00",3596
"2013-12-03 00:00:00",3547
"2013-12-04 00:00:00",3862
"2013-12-05 00:00:00",3477
"2013-12-06 00:00:00",3135
"2013-12-07 00:00:00",2659
"2013-12-08 00:00:00",3024
"2013-12-09 00:00:00",3896
"2013-12-10 00:00:00",3735
"2013-12-11 00:00:00",3568
"2013-12-12 00:00:00",2817
"2013-12-13 00:00:00",2474
"2013-12-14 00:00:00",2006
"2013-12-15 00:00:00",2257
"2013-12-16 00:00:00",2698
"2013-12-17 00:00:00",2606
"2013-12-18 00:00:00",2749
"2013-12-19 00:00:00",2434
"2013-12-20 00:00:00",2126
"2013-12-21 00:00:00",1922
"2013-12-22 00:00:00",2030
"2013-12-23 00:00:00",2297
"2013-12-24 00:00:00",2055
"2013-12-25 00:00:00",1786
"2013-12-26 00:00:00",2125
"2013-12-27 00:00:00",2536
"2013-12-28 00:00:00",2369
"2013-12-29 00:00:00",2180
"2013-12-30 00:00:00",2672
"2013-12-31 00:00:00",2351
"2014-01-01 00:00:00",2080
"2014-01-02 00:00:00",2791
"2014-01-03 00:00:00",2702
"2014-01-04 00:00:00",2564
"2014-01-05 00:00:00",593
"2014-01-06 00:00:00",1077
"2014-01-07 00:00:00",3399
"2014-01-08 00:00:00",3383
"2014-01-09 00:00:00",3207
"2014-01-10 00:00:00",2602
"2014-01-11 00:00:00",2598
"2014-01-12 00:00:00",2699
"2014-01-13 00:00:00",3395
"2014-01-14 00:00:00",3226
"2014-01-15 00:00:00",3918
"2014-01-16 00:00:00",3399
"2014-01-17 00:00:00",3132
"2014-01-18 00:00:00",2390
"2014-01-19 00:00:00",2637
"2014-01-20 00:00:00",3074
"2014-01-21 00:00:00",3253
"2014-01-22 00:00:00",3441
"2014-01-23 00:00:00",3168
"2014-01-24 00:00:00",2880
"2014-01-25 00:00:00",2474
"2014-01-26 00:00:00",2639
"2014-01-27 00:00:00",3423
"2014-01-28 00:00:00",3233
"2014-01-29 00:00:00",3253
"2014-01-30 00:00:00",3030
"2014-01-31 00:00:00",2556
"2014-02-01 00:00:00",2348
"2014-02-02 00:00:00",2677
"2014-02-03 00:00:00",3080
"2014-02-04 00:00:00",3285
"2014-02-05 00:00:00",3207
"2014-02-06 00:00:00",3129
"2014-02-07 00:00:00",2910
"2014-02-08 00:00:00",2473
"2014-02-09 00:00:00",2571
"2014-02-10 00:00:00",3338
"2014-02-11 00:00:00",3222
"2014-02-12 00:00:00",2980
"2014-02-13 00:00:00",3023
"2014-02-14 00:00:00",2552
"2014-02-15 00:00:00",2199
"2014-02-16 00:00:00",2389
"2014-02-17 00:00:00",3056
"2014-02-18 00:00:00",3170
"2014-02-19 00:00:00",3178
"2014-02-20 00:00:00",2996
"2014-02-21 00:00:00",2602
"2014-02-22 00:00:00",2157
"2014-02-23 00:00:00",2425
"2014-02-24 00:00:00",3138
"2014-02-25 00:00:00",3149
"2014-02-26 00:00:00",3365
"2014-02-27 00:00:00",3351
"2014-02-28 00:00:00",3311
"2014-03-01 00:00:00",2816
"2014-03-02 00:00:00",3030
"2014-03-03 00:00:00",3444
"2014-03-04 00:00:00",3286
"2014-03-05 00:00:00",3114
"2014-03-06 00:00:00",3171
"2014-03-07 00:00:00",2796
"2014-03-08 00:00:00",2310
"2014-03-09 00:00:00",2349
"2014-03-10 00:00:00",3277
"2014-03-11 00:00:00",3347
"2014-03-12 00:00:00",2939
"2014-03-13 00:00:00",2934
"2014-03-14 00:00:00",3583
"2014-03-15 00:00:00",2225
"2014-03-16 00:00:00",2277
"2014-03-17 00:00:00",3024
"2014-03-18 00:00:00",3066
"2014-03-19 00:00:00",2919
"2014-03-20 00:00:00",2920
"2014-03-21 00:00:00",2569
"2014-03-22 00:00:00",2110
"2014-03-23 00:00:00",2339
"2014-03-24 00:00:00",3166
"2014-03-25 00:00:00",3347
"2014-03-26 00:00:00",3248
"2014-03-27 00:00:00",3066
"2014-03-28 00:00:00",2574
"2014-03-29 00:00:00",2154
"2014-03-30 00:00:00",2160
"2014-03-31 00:00:00",3032
"2014-04-01 00:00:00",3160
"2014-04-02 00:00:00",3030
"2014-04-03 00:00:00",3012
"2014-04-04 00:00:00",2608
"2014-04-05 00:00:00",2266
"2014-04-06 00:00:00",2481
"2014-04-07 00:00:00",3197
"2014-04-08 00:00:00",3202
"2014-04-09 00:00:00",3043
"2014-04-10 00:00:00",2982
"2014-04-11 00:00:00",2493
"2014-04-12 00:00:00",2202
"2014-04-13 00:00:00",2375
"2014-04-14 00:00:00",2948
"2014-04-15 00:00:00",2939
"2014-04-16 00:00:00",2848
"2014-04-17 00:00:00",2395
"2014-04-18 00:00:00",2206
"2014-04-19 00:00:00",1948
"2014-04-20 00:00:00",2044
"2014-04-21 00:00:00",2736
"2014-04-22 00:00:00",2909
"2014-04-23 00:00:00",2764
"2014-04-24 00:00:00",2701
"2014-04-25 00:00:00",2394
"2014-04-26 00:00:00",2066
"2014-04-27 00:00:00",2281
"2014-04-28 00:00:00",3016
"2014-04-29 00:00:00",2994
"2014-04-30 00:00:00",2633
"2014-05-01 00:00:00",2634
"2014-05-02 00:00:00",2374
"2014-05-03 00:00:00",2044
"2014-05-04 00:00:00",2207
"2014-05-05 00:00:00",2818
"2014-05-06 00:00:00",2725
"2014-05-07 00:00:00",2805
"2014-05-08 00:00:00",2672
"2014-05-09 00:00:00",2290
"2014-05-10 00:00:00",1867
"2014-05-11 00:00:00",2128
"2014-05-12 00:00:00",2768
"2014-05-13 00:00:00",2719
"2014-05-14 00:00:00",2703
"2014-05-15 00:00:00",2651
"2014-05-16 00:00:00",2137
"2014-05-17 00:00:00",1777
"2014-05-18 00:00:00",1893
"2014-05-19 00:00:00",2403
"2014-05-20 00:00:00",2538
"2014-05-21 00:00:00",2657
"2014-05-22 00:00:00",2546
"2014-05-23 00:00:00",2190
"2014-05-24 00:00:00",1828
"2014-05-25 00:00:00",2075
"2014-05-26 00:00:00",2255
"2014-05-27 00:00:00",2618
"2014-05-28 00:00:00",3301
"2014-05-29 00:00:00",2456
"2014-05-30 00:00:00",2052
"2014-05-31 00:00:00",1704
"2014-06-01 00:00:00",1941
"2014-06-02 00:00:00",2515
"2014-06-03 00:00:00",2431
"2014-06-04 00:00:00",2424
"2014-06-05 00:00:00",2339
"2014-06-06 00:00:00",1987
"2014-06-07 00:00:00",1672
"2014-06-08 00:00:00",1881
"2014-06-09 00:00:00",2230
"2014-06-10 00:00:00",2427
"2014-06-11 00:00:00",2426
"2014-06-12 00:00:00",2205
"2014-06-13 00:00:00",1874
"2014-06-14 00:00:00",1726
"2014-06-15 00:00:00",1932
"2014-06-16 00:00:00",2367
"2014-06-17 00:00:00",2303
"2014-06-18 00:00:00",2170
"2014-06-19 00:00:00",2190
"2014-06-20 00:00:00",1868
"2014-06-21 00:00:00",1689
"2014-06-22 00:00:00",1791
"2014-06-23 00:00:00",2320
"2014-06-24 00:00:00",2144
"2014-06-25 00:00:00",2232
"2014-06-26 00:00:00",2086
"2014-06-27 00:00:00",1966
"2014-06-28 00:00:00",1488
"2014-06-29 00:00:00",1720
"2014-06-30 00:00:00",2065
"2014-07-01 00:00:00",2044
"2014-07-02 00:00:00",2135
"2014-07-03 00:00:00",2067
"2014-07-04 00:00:00",1743
"2014-07-05 00:00:00",1481
"2014-07-06 00:00:00",1644
"2014-07-07 00:00:00",2071
"2014-07-08 00:00:00",2129
"2014-07-09 00:00:00",2110
"2014-07-10 00:00:00",2022
"2014-07-11 00:00:00",1875
"2014-07-12 00:00:00",1466
"2014-07-13 00:00:00",1621
"2014-07-14 00:00:00",2130
"2014-07-15 00:00:00",2264
"2014-07-16 00:00:00",2080
"2014-07-17 00:00:00",1892
"2014-07-18 00:00:00",1812
"2014-07-19 00:00:00",1505
"2014-07-20 00:00:00",1563
"2014-07-21 00:00:00",2181
"2014-07-22 00:00:00",2261
"2014-07-23 00:00:00",2158
"2014-07-24 00:00:00",2159
"2014-07-25 00:00:00",1885
"2014-07-26 00:00:00",1605
"2014-07-27 00:00:00",1710
"2014-07-28 00:00:00",2134
"2014-07-29 00:00:00",2170
"2014-07-30 00:00:00",2267
"2014-07-31 00:00:00",2088
"2014-08-01 00:00:00",1924
"2014-08-02 00:00:00",1610
"2014-08-03 00:00:00",1759
"2014-08-04 00:00:00",2257
"2014-08-05 00:00:00",2624
"2014-08-06 00:00:00",2335
"2014-08-07 00:00:00",2191
"2014-08-08 00:00:00",2072
"2014-08-09 00:00:00",1721
"2014-08-10 00:00:00",1823
"2014-08-11 00:00:00",2283
"2014-08-12 00:00:00",2312
"2014-08-13 00:00:00",2299
"2014-08-14 00:00:00",2321
"2014-08-15 00:00:00",1924
"2014-08-16 00:00:00",1710
"2014-08-17 00:00:00",1878
"2014-08-18 00:00:00",2367
"2014-08-19 00:00:00",2380
"2014-08-20 00:00:00",2492
"2014-08-21 00:00:00",2351
"2014-08-22 00:00:00",2109
"2014-08-23 00:00:00",1731
"2014-08-24 00:00:00",1914
"2014-08-25 00:00:00",2426
"2014-08-26 00:00:00",2441
"2014-08-27 00:00:00",2146
"2014-08-28 00:00:00",1899
"2014-08-29 00:00:00",2259
"2014-08-30 00:00:00",1711
"2014-08-31 00:00:00",1912
"2014-09-01 00:00:00",2317
"2014-09-02 00:00:00",2560
"2014-09-03 00:00:00",2668
"2014-09-04 00:00:00",2453
"2014-09-05 00:00:00",2199
"2014-09-06 00:00:00",1767
"2014-09-07 00:00:00",1982
"2014-09-08 00:00:00",2568
"2014-09-09 00:00:00",2719
"2014-09-10 00:00:00",2593
"2014-09-11 00:00:00",2560
"2014-09-12 00:00:00",2200
"2014-09-13 00:00:00",1856
"2014-09-14 00:00:00",2063
"2014-09-15 00:00:00",2627
"2014-09-16 00:00:00",2613
"2014-09-17 00:00:00",2710
"2014-09-18 00:00:00",2673
"2014-09-19 00:00:00",2274
"2014-09-20 00:00:00",1781
"2014-09-21 00:00:00",2069
"2014-09-22 00:00:00",2641
"2014-09-23 00:00:00",2791
"2014-09-24 00:00:00",2490
"2014-09-25 00:00:00",2449
"2014-09-26 00:00:00",2089
"2014-09-27 00:00:00",1620
"2014-09-28 00:00:00",1940
"2014-09-29 00:00:00",2565
"2014-09-30 00:00:00",2655
"2014-10-01 00:00:00",2510
"2014-10-02 00:00:00",2616
