"DateTime","Influenza[en]"
"2012-07-03 00:00:00",3237
"2012-07-04 00:00:00",3143
"2012-07-05 00:00:00",3071
"2012-07-06 00:00:00",3093
"2012-07-07 00:00:00",2210
"2012-07-08 00:00:00",2572
"2012-07-09 00:00:00",3365
"2012-07-10 00:00:00",3297
"2012-07-11 00:00:00",4083
"2012-07-12 00:00:00",4204
"2012-07-13 00:00:00",2813
"2012-07-14 00:00:00",2269
"2012-07-15 00:00:00",2595
"2012-07-16 00:00:00",14768
"2012-07-17 00:00:00",3397
"2012-07-18 00:00:00",3327
"2012-07-19 00:00:00",3297
"2012-07-20 00:00:00",2787
"2012-07-21 00:00:00",2206
"2012-07-22 00:00:00",2737
"2012-07-23 00:00:00",3496
"2012-07-24 00:00:00",3630
"2012-07-25 00:00:00",3840
"2012-07-26 00:00:00",3136
"2012-07-27 00:00:00",2843
"2012-07-28 00:00:00",2258
"2012-07-29 00:00:00",2654
"2012-07-30 00:00:00",3324
"2012-07-31 00:00:00",3977
"2012-08-01 00:00:00",3599
"2012-08-02 00:00:00",3230
"2012-08-03 00:00:00",2652
"2012-08-04 00:00:00",2316
"2012-08-05 00:00:00",2648
"2012-08-06 00:00:00",3219
"2012-08-07 00:00:00",3243
"2012-08-08 00:00:00",3209
"2012-08-09 00:00:00",3253
"2012-08-10 00:00:00",2849
"2012-08-11 00:00:00",2187
"2012-08-12 00:00:00",2500
"2012-08-13 00:00:00",3313
"2012-08-14 00:00:00",3453
"2012-08-15 00:00:00",3416
"2012-08-16 00:00:00",3040
"2012-08-17 00:00:00",2969
"2012-08-18 00:00:00",2222
"2012-08-19 00:00:00",2354
"2012-08-20 00:00:00",3262
"2012-08-21 00:00:00",3507
"2012-08-22 00:00:00",3703
"2012-08-23 00:00:00",3566
"2012-08-24 00:00:00",3074
"2012-08-25 00:00:00",2240
"2012-08-26 00:00:00",2688
"2012-08-27 00:00:00",3912
"2012-08-28 00:00:00",3852
"2012-08-29 00:00:00",3923
"2012-08-30 00:00:00",3830
"2012-08-31 00:00:00",3100
"2012-09-01 00:00:00",2634
"2012-09-02 00:00:00",2935
"2012-09-03 00:00:00",3702
"2012-09-04 00:00:00",4216
"2012-09-05 00:00:00",4470
"2012-09-06 00:00:00",4161
"2012-09-07 00:00:00",3448
"2012-09-08 00:00:00",2789
"2012-09-09 00:00:00",3545
"2012-09-10 00:00:00",4810
"2012-09-11 00:00:00",5098
"2012-09-12 00:00:00",5067
"2012-09-13 00:00:00",4765
"2012-09-14 00:00:00",3855
"2012-09-15 00:00:00",2984
"2012-09-16 00:00:00",3742
"2012-09-17 00:00:00",5272
"2012-09-18 00:00:00",5308
"2012-09-19 00:00:00",5368
"2012-09-20 00:00:00",5074
"2012-09-21 00:00:00",4324
"2012-09-22 00:00:00",3218
"2012-09-23 00:00:00",3808
"2012-09-24 00:00:00",5717
"2012-09-25 00:00:00",6063
"2012-09-26 00:00:00",5873
"2012-09-27 00:00:00",5419
"2012-09-28 00:00:00",4913
"2012-09-29 00:00:00",3711
"2012-09-30 00:00:00",4566
"2012-10-01 00:00:00",5852
"2012-10-02 00:00:00",5694
"2012-10-03 00:00:00",5820
"2012-10-04 00:00:00",5506
"2012-10-05 00:00:00",4616
"2012-10-06 00:00:00",3392
"2012-10-07 00:00:00",4127
"2012-10-08 00:00:00",5486
"2012-10-09 00:00:00",6220
"2012-10-10 00:00:00",6294
"2012-10-11 00:00:00",5448
"2012-10-12 00:00:00",4466
"2012-10-13 00:00:00",3500
"2012-10-14 00:00:00",4375
"2012-10-15 00:00:00",6126
"2012-10-16 00:00:00",6498
"2012-10-17 00:00:00",6476
"2012-10-18 00:00:00",6043
"2012-10-19 00:00:00",5269
"2012-10-20 00:00:00",3699
"2012-10-21 00:00:00",4766
"2012-10-22 00:00:00",6273
"2012-10-23 00:00:00",6135
"2012-10-24 00:00:00",6066
"2012-10-25 00:00:00",5513
"2012-10-26 00:00:00",4855
"2012-10-27 00:00:00",3395
"2012-10-28 00:00:00",3852
"2012-10-29 00:00:00",5210
"2012-10-30 00:00:00",5975
"2012-10-31 00:00:00",5670
"2012-11-01 00:00:00",5373
"2012-11-02 00:00:00",4757
"2012-11-03 00:00:00",3771
"2012-11-04 00:00:00",4627
"2012-11-05 00:00:00",6294
"2012-11-06 00:00:00",6431
"2012-11-07 00:00:00",5707
"2012-11-08 00:00:00",5942
"2012-11-09 00:00:00",5121
"2012-11-10 00:00:00",3813
"2012-11-11 00:00:00",4442
"2012-11-12 00:00:00",6670
"2012-11-13 00:00:00",6706
"2012-11-14 00:00:00",6977
"2012-11-15 00:00:00",6826
"2012-11-16 00:00:00",5460
"2012-11-17 00:00:00",3878
"2012-11-18 00:00:00",4496
"2012-11-19 00:00:00",6432
"2012-11-20 00:00:00",6075
"2012-11-21 00:00:00",6084
"2012-11-22 00:00:00",5123
"2012-11-23 00:00:00",4480
"2012-11-24 00:00:00",4305
"2012-11-25 00:00:00",4956
"2012-11-26 00:00:00",7013
"2012-11-27 00:00:00",7065
"2012-11-28 00:00:00",6396
"2012-11-29 00:00:00",6811
"2012-11-30 00:00:00",5870
"2012-12-01 00:00:00",4385
"2012-12-02 00:00:00",4533
"2012-12-03 00:00:00",7473
"2012-12-04 00:00:00",8767
"2012-12-05 00:00:00",8579
"2012-12-06 00:00:00",7783
"2012-12-07 00:00:00",6778
"2012-12-08 00:00:00",4737
"2012-12-09 00:00:00",5476
"2012-12-10 00:00:00",7832
"2012-12-11 00:00:00",8582
"2012-12-12 00:00:00",8265
"2012-12-13 00:00:00",7568
"2012-12-14 00:00:00",6618
"2012-12-15 00:00:00",4715
"2012-12-16 00:00:00",5246
"2012-12-17 00:00:00",7427
"2012-12-18 00:00:00",7395
"2012-12-19 00:00:00",7680
"2012-12-20 00:00:00",7186
"2012-12-21 00:00:00",6130
"2012-12-22 00:00:00",5121
"2012-12-23 00:00:00",5432
"2012-12-24 00:00:00",5536
"2012-12-25 00:00:00",4720
"2012-12-26 00:00:00",6795
"2012-12-27 00:00:00",7778
"2012-12-28 00:00:00",8053
"2012-12-29 00:00:00",8079
"2012-12-30 00:00:00",7306
"2012-12-31 00:00:00",7316
"2013-01-01 00:00:00",6291
"2013-01-02 00:00:00",10093
"2013-01-03 00:00:00",10014
"2013-01-04 00:00:00",11280
"2013-01-05 00:00:00",10648
"2013-01-06 00:00:00",9763
"2013-01-07 00:00:00",13690
"2013-01-08 00:00:00",15047
"2013-01-09 00:00:00",16973
"2013-01-10 00:00:00",22863
"2013-01-11 00:00:00",23591
"2013-01-12 00:00:00",16949
"2013-01-13 00:00:00",14658
"2013-01-14 00:00:00",17029
"2013-01-15 00:00:00",18029
"2013-01-16 00:00:00",17011
"2013-01-17 00:00:00",15778
"2013-01-18 00:00:00",12655
"2013-01-19 00:00:00",10457
"2013-01-20 00:00:00",10648
"2013-01-21 00:00:00",11210
"2013-01-22 00:00:00",14534
"2013-01-23 00:00:00",14003
"2013-01-24 00:00:00",12151
"2013-01-25 00:00:00",11008
"2013-01-26 00:00:00",8716
"2013-01-27 00:00:00",8972
"2013-01-28 00:00:00",12290
"2013-01-29 00:00:00",11930
"2013-01-30 00:00:00",11615
"2013-01-31 00:00:00",14483
"2013-02-01 00:00:00",9054
"2013-02-02 00:00:00",6951
"2013-02-03 00:00:00",7512
"2013-02-04 00:00:00",9128
"2013-02-05 00:00:00",9824
"2013-02-06 00:00:00",9889
"2013-02-07 00:00:00",9504
"2013-02-08 00:00:00",8498
"2013-02-09 00:00:00",5949
"2013-02-10 00:00:00",6325
"2013-02-11 00:00:00",8306
"2013-02-12 00:00:00",8717
"2013-02-13 00:00:00",9021
"2013-02-14 00:00:00",8195
"2013-02-15 00:00:00",7071
"2013-02-16 00:00:00",5746
"2013-02-17 00:00:00",6335
"2013-02-18 00:00:00",8163
"2013-02-19 00:00:00",9077
"2013-02-20 00:00:00",8980
"2013-02-21 00:00:00",8557
"2013-02-22 00:00:00",7549
"2013-02-23 00:00:00",5567
"2013-02-24 00:00:00",5956
"2013-02-25 00:00:00",7850
"2013-02-26 00:00:00",7876
"2013-02-27 00:00:00",8553
"2013-02-28 00:00:00",7648
"2013-03-01 00:00:00",6928
"2013-03-02 00:00:00",5206
"2013-03-03 00:00:00",5827
"2013-03-04 00:00:00",8273
"2013-03-05 00:00:00",8013
"2013-03-06 00:00:00",8034
"2013-03-07 00:00:00",7771
"2013-03-08 00:00:00",6742
"2013-03-09 00:00:00",4867
"2013-03-10 00:00:00",5507
"2013-03-11 00:00:00",7203
"2013-03-12 00:00:00",7583
"2013-03-13 00:00:00",7358
"2013-03-14 00:00:00",7271
"2013-03-15 00:00:00",5603
"2013-03-16 00:00:00",3119
"2013-03-17 00:00:00",3981
"2013-03-18 00:00:00",6930
"2013-03-19 00:00:00",7088
"2013-03-20 00:00:00",7035
"2013-03-21 00:00:00",6733
"2013-03-22 00:00:00",5563
"2013-03-23 00:00:00",4051
"2013-03-24 00:00:00",4560
"2013-03-25 00:00:00",6217
"2013-03-26 00:00:00",6158
"2013-03-27 00:00:00",5654
"2013-03-28 00:00:00",4985
"2013-03-29 00:00:00",5043
"2013-03-30 00:00:00",3460
"2013-03-31 00:00:00",3916
"2013-04-01 00:00:00",5706
"2013-04-02 00:00:00",6396
"2013-04-03 00:00:00",6237
"2013-04-04 00:00:00",5946
"2013-04-05 00:00:00",5435
"2013-04-06 00:00:00",3871
"2013-04-07 00:00:00",4378
"2013-04-08 00:00:00",6148
"2013-04-09 00:00:00",6206
"2013-04-10 00:00:00",5918
"2013-04-11 00:00:00",5415
"2013-04-12 00:00:00",4522
"2013-04-13 00:00:00",3537
"2013-04-14 00:00:00",4191
"2013-04-15 00:00:00",5781
"2013-04-16 00:00:00",4628
"2013-04-17 00:00:00",5755
"2013-04-18 00:00:00",5704
"2013-04-19 00:00:00",4561
"2013-04-20 00:00:00",3253
"2013-04-21 00:00:00",3999
"2013-04-22 00:00:00",5381
"2013-04-23 00:00:00",4919
"2013-04-24 00:00:00",5783
"2013-04-25 00:00:00",5317
"2013-04-26 00:00:00",4242
"2013-04-27 00:00:00",3099
"2013-04-28 00:00:00",3763
"2013-04-29 00:00:00",4943
"2013-04-30 00:00:00",4610
"2013-05-01 00:00:00",4640
"2013-05-02 00:00:00",4791
"2013-05-03 00:00:00",4190
"2013-05-04 00:00:00",2742
"2013-05-05 00:00:00",4004
"2013-05-06 00:00:00",5255
"2013-05-07 00:00:00",4963
"2013-05-08 00:00:00",4850
"2013-05-09 00:00:00",4504
"2013-05-10 00:00:00",3861
"2013-05-11 00:00:00",2733
"2013-05-12 00:00:00",3287
"2013-05-13 00:00:00",5044
"2013-05-14 00:00:00",4543
"2013-05-15 00:00:00",5822
"2013-05-16 00:00:00",5000
"2013-05-17 00:00:00",3708
"2013-05-18 00:00:00",2519
"2013-05-19 00:00:00",3114
"2013-05-20 00:00:00",4234
"2013-05-21 00:00:00",4382
"2013-05-22 00:00:00",4460
"2013-05-23 00:00:00",4366
"2013-05-24 00:00:00",3383
"2013-05-25 00:00:00",2365
"2013-05-26 00:00:00",2664
"2013-05-27 00:00:00",4647
"2013-05-28 00:00:00",4271
"2013-05-29 00:00:00",4368
"2013-05-30 00:00:00",4096
"2013-05-31 00:00:00",3134
"2013-06-01 00:00:00",2474
"2013-06-02 00:00:00",3018
"2013-06-03 00:00:00",4975
"2013-06-04 00:00:00",3976
"2013-06-05 00:00:00",4141
"2013-06-06 00:00:00",3748
"2013-06-07 00:00:00",2975
"2013-06-08 00:00:00",2282
"2013-06-09 00:00:00",2674
"2013-06-10 00:00:00",3805
"2013-06-11 00:00:00",3816
"2013-06-12 00:00:00",3493
"2013-06-13 00:00:00",3541
"2013-06-14 00:00:00",2886
"2013-06-15 00:00:00",2148
"2013-06-16 00:00:00",2589
"2013-06-17 00:00:00",3525
"2013-06-18 00:00:00",3499
"2013-06-19 00:00:00",3289
"2013-06-20 00:00:00",3213
"2013-06-21 00:00:00",2593
"2013-06-22 00:00:00",2030
"2013-06-23 00:00:00",2351
"2013-06-24 00:00:00",3136
"2013-06-25 00:00:00",3095
"2013-06-26 00:00:00",2840
"2013-06-27 00:00:00",3233
"2013-06-28 00:00:00",2271
"2013-06-29 00:00:00",1955
"2013-06-30 00:00:00",2165
"2013-07-01 00:00:00",2797
"2013-07-02 00:00:00",2980
"2013-07-03 00:00:00",2795
"2013-07-04 00:00:00",2614
"2013-07-05 00:00:00",2213
"2013-07-06 00:00:00",1789
"2013-07-07 00:00:00",2271
"2013-07-08 00:00:00",2766
"2013-07-09 00:00:00",2918
"2013-07-10 00:00:00",2765
"2013-07-11 00:00:00",2673
"2013-07-12 00:00:00",2253
"2013-07-13 00:00:00",1661
"2013-07-14 00:00:00",1981
"2013-07-15 00:00:00",2654
"2013-07-16 00:00:00",2901
"2013-07-17 00:00:00",2997
"2013-07-18 00:00:00",2742
"2013-07-19 00:00:00",2346
"2013-07-20 00:00:00",1759
"2013-07-21 00:00:00",2004
"2013-07-22 00:00:00",2784
"2013-07-23 00:00:00",2084
"2013-07-24 00:00:00",954
"2013-07-25 00:00:00",2356
"2013-07-26 00:00:00",2202
"2013-07-27 00:00:00",1620
"2013-07-28 00:00:00",1871
"2013-07-29 00:00:00",2482
"2013-07-30 00:00:00",2397
"2013-07-31 00:00:00",2402
"2013-08-01 00:00:00",2297
"2013-08-02 00:00:00",2022
"2013-08-03 00:00:00",1684
"2013-08-04 00:00:00",2254
"2013-08-05 00:00:00",2476
"2013-08-06 00:00:00",2357
"2013-08-07 00:00:00",2520
"2013-08-08 00:00:00",2289
"2013-08-09 00:00:00",1963
"2013-08-10 00:00:00",1718
"2013-08-11 00:00:00",1959
"2013-08-12 00:00:00",2441
"2013-08-13 00:00:00",2634
"2013-08-14 00:00:00",2749
"2013-08-15 00:00:00",2599
"2013-08-16 00:00:00",2295
"2013-08-17 00:00:00",1730
"2013-08-18 00:00:00",2119
"2013-08-19 00:00:00",2726
"2013-08-20 00:00:00",2606
"2013-08-21 00:00:00",2672
"2013-08-22 00:00:00",2611
"2013-08-23 00:00:00",2210
"2013-08-24 00:00:00",1601
"2013-08-25 00:00:00",1968
"2013-08-26 00:00:00",2580
"2013-08-27 00:00:00",2844
"2013-08-28 00:00:00",2821
"2013-08-29 00:00:00",2559
"2013-08-30 00:00:00",2580
"2013-08-31 00:00:00",1909
"2013-09-01 00:00:00",2114
"2013-09-02 00:00:00",2616
"2013-09-03 00:00:00",3016
"2013-09-04 00:00:00",3021
"2013-09-05 00:00:00",3152
"2013-09-06 00:00:00",2629
"2013-09-07 00:00:00",2107
"2013-09-08 00:00:00",2664
"2013-09-09 00:00:00",3573
"2013-09-10 00:00:00",3674
"2013-09-11 00:00:00",3581
"2013-09-12 00:00:00",3849
"2013-09-13 00:00:00",2964
"2013-09-14 00:00:00",2480
"2013-09-15 00:00:00",2885
"2013-09-16 00:00:00",3888
"2013-09-17 00:00:00",4036
"2013-09-18 00:00:00",3954
"2013-09-19 00:00:00",3786
"2013-09-20 00:00:00",3225
"2013-09-21 00:00:00",2036
"2013-09-22 00:00:00",2876
"2013-09-23 00:00:00",3944
"2013-09-24 00:00:00",4188
"2013-09-25 00:00:00",4347
"2013-09-26 00:00:00",3797
"2013-09-27 00:00:00",3370
"2013-09-28 00:00:00",2260
"2013-09-29 00:00:00",3029
"2013-09-30 00:00:00",3802
"2013-10-01 00:00:00",4393
"2013-10-02 00:00:00",4351
"2013-10-03 00:00:00",4102
"2013-10-04 00:00:00",3344
"2013-10-05 00:00:00",2584
"2013-10-06 00:00:00",2987
"2013-10-07 00:00:00",4119
"2013-10-08 00:00:00",4447
"2013-10-09 00:00:00",4226
"2013-10-10 00:00:00",4073
"2013-10-11 00:00:00",3451
"2013-10-12 00:00:00",2416
"2013-10-13 00:00:00",2839
"2013-10-14 00:00:00",3942
"2013-10-15 00:00:00",4115
"2013-10-16 00:00:00",4701
"2013-10-17 00:00:00",4571
"2013-10-18 00:00:00",3749
"2013-10-19 00:00:00",2677
"2013-10-20 00:00:00",3128
"2013-10-21 00:00:00",4568
"2013-10-22 00:00:00",4442
"2013-10-23 00:00:00",4487
"2013-10-24 00:00:00",4070
"2013-10-25 00:00:00",3492
"2013-10-26 00:00:00",2469
"2013-10-27 00:00:00",2781
"2013-10-28 00:00:00",4117
"2013-10-29 00:00:00",4258
"2013-10-30 00:00:00",4158
"2013-10-31 00:00:00",3976
"2013-11-01 00:00:00",3010
"2013-11-02 00:00:00",2403
"2013-11-03 00:00:00",2931
"2013-11-04 00:00:00",4411
"2013-11-05 00:00:00",4270
"2013-11-06 00:00:00",4950
"2013-11-07 00:00:00",5061
"2013-11-08 00:00:00",3483
"2013-11-09 00:00:00",2421
"2013-11-10 00:00:00",2942
"2013-11-11 00:00:00",4301
"2013-11-12 00:00:00",4481
"2013-11-13 00:00:00",4407
"2013-11-14 00:00:00",4343
"2013-11-15 00:00:00",3945
"2013-11-16 00:00:00",2909
"2013-11-17 00:00:00",3354
"2013-11-18 00:00:00",4787
"2013-11-19 00:00:00",4959
"2013-11-20 00:00:00",4892
"2013-11-21 00:00:00",4901
"2013-11-22 00:00:00",3804
"2013-11-23 00:00:00",2524
"2013-11-24 00:00:00",3041
"2013-11-25 00:00:00",4238
"2013-11-26 00:00:00",4398
"2013-11-27 00:00:00",3894
"2013-11-28 00:00:00",3529
"2013-11-29 00:00:00",2954
"2013-11-30 00:00:00",2594
"2013-12-01 00:00:00",2957
"2013-12-02 00:00:00",4386
"2013-12-03 00:00:00",4630
"2013-12-04 00:00:00",5049
"2013-12-05 00:00:00",4668
"2013-12-06 00:00:00",3810
"2013-12-07 00:00:00",2707
"2013-12-08 00:00:00",3803
"2013-12-09 00:00:00",4471
"2013-12-10 00:00:00",4560
"2013-12-11 00:00:00",4626
"2013-12-12 00:00:00",4465
"2013-12-13 00:00:00",4008
"2013-12-14 00:00:00",2874
"2013-12-15 00:00:00",2936
"2013-12-16 00:00:00",3995
"2013-12-17 00:00:00",4263
"2013-12-18 00:00:00",4155
"2013-12-19 00:00:00",3809
"2013-12-20 00:00:00",3173
"2013-12-21 00:00:00",2325
"2013-12-22 00:00:00",2298
"2013-12-23 00:00:00",2941
"2013-12-24 00:00:00",2325
"2013-12-25 00:00:00",1932
"2013-12-26 00:00:00",2710
"2013-12-27 00:00:00",3092
"2013-12-28 00:00:00",3063
"2013-12-29 00:00:00",3207
"2013-12-30 00:00:00",3824
"2013-12-31 00:00:00",3528
"2014-01-01 00:00:00",2648
"2014-01-02 00:00:00",3830
"2014-01-03 00:00:00",4408
"2014-01-04 00:00:00",4185
"2014-01-05 00:00:00",869
"2014-01-06 00:00:00",1898
"2014-01-07 00:00:00",5931
"2014-01-08 00:00:00",6136
"2014-01-09 00:00:00",6884
"2014-01-10 00:00:00",5820
"2014-01-11 00:00:00",4652
"2014-01-12 00:00:00",4521
"2014-01-13 00:00:00",5882
"2014-01-14 00:00:00",6278
"2014-01-15 00:00:00",6321
"2014-01-16 00:00:00",6003
"2014-01-17 00:00:00",5352
"2014-01-18 00:00:00",3811
"2014-01-19 00:00:00",3959
"2014-01-20 00:00:00",5127
"2014-01-21 00:00:00",5657
"2014-01-22 00:00:00",5649
"2014-01-23 00:00:00",5476
"2014-01-24 00:00:00",6204
"2014-01-25 00:00:00",3501
"2014-01-26 00:00:00",3705
"2014-01-27 00:00:00",5226
"2014-01-28 00:00:00",5445
"2014-01-29 00:00:00",5497
"2014-01-30 00:00:00",4716
"2014-01-31 00:00:00",4153
"2014-02-01 00:00:00",3190
"2014-02-02 00:00:00",3238
"2014-02-03 00:00:00",5007
"2014-02-04 00:00:00",4858
"2014-02-05 00:00:00",5049
"2014-02-06 00:00:00",5188
"2014-02-07 00:00:00",4339
"2014-02-08 00:00:00",2838
"2014-02-09 00:00:00",3304
"2014-02-10 00:00:00",4920
"2014-02-11 00:00:00",4683
"2014-02-12 00:00:00",4533
"2014-02-13 00:00:00",4255
"2014-02-14 00:00:00",3517
"2014-02-15 00:00:00",2648
"2014-02-16 00:00:00",3136
"2014-02-17 00:00:00",4012
"2014-02-18 00:00:00",4302
"2014-02-19 00:00:00",4233
"2014-02-20 00:00:00",4247
"2014-02-21 00:00:00",3820
"2014-02-22 00:00:00",2551
"2014-02-23 00:00:00",2791
"2014-02-24 00:00:00",4414
"2014-02-25 00:00:00",4262
"2014-02-26 00:00:00",4470
"2014-02-27 00:00:00",4307
"2014-02-28 00:00:00",3774
"2014-03-01 00:00:00",2646
"2014-03-02 00:00:00",3119
"2014-03-03 00:00:00",3987
"2014-03-04 00:00:00",4293
"2014-03-05 00:00:00",4119
"2014-03-06 00:00:00",4158
"2014-03-07 00:00:00",3664
"2014-03-08 00:00:00",2446
"2014-03-09 00:00:00",2801
"2014-03-10 00:00:00",3803
"2014-03-11 00:00:00",3992
"2014-03-12 00:00:00",3991
"2014-03-13 00:00:00",3678
"2014-03-14 00:00:00",3055
"2014-03-15 00:00:00",2240
"2014-03-16 00:00:00",2696
"2014-03-17 00:00:00",3832
"2014-03-18 00:00:00",3878
"2014-03-19 00:00:00",4219
"2014-03-20 00:00:00",3188
"2014-03-21 00:00:00",2913
"2014-03-22 00:00:00",2330
"2014-03-23 00:00:00",2829
"2014-03-24 00:00:00",3985
"2014-03-25 00:00:00",3974
"2014-03-26 00:00:00",3986
"2014-03-27 00:00:00",3661
"2014-03-28 00:00:00",3026
"2014-03-29 00:00:00",2093
"2014-03-30 00:00:00",2671
"2014-03-31 00:00:00",3681
"2014-04-01 00:00:00",3710
"2014-04-02 00:00:00",3691
"2014-04-03 00:00:00",3586
"2014-04-04 00:00:00",2657
"2014-04-05 00:00:00",1951
"2014-04-06 00:00:00",2444
"2014-04-07 00:00:00",3581
"2014-04-08 00:00:00",3569
"2014-04-09 00:00:00",3446
"2014-04-10 00:00:00",3520
"2014-04-11 00:00:00",2576
"2014-04-12 00:00:00",2032
"2014-04-13 00:00:00",2292
"2014-04-14 00:00:00",3321
"2014-04-15 00:00:00",3138
"2014-04-16 00:00:00",2853
"2014-04-17 00:00:00",2742
"2014-04-18 00:00:00",2234
"2014-04-19 00:00:00",1674
"2014-04-20 00:00:00",1972
"2014-04-21 00:00:00",2893
"2014-04-22 00:00:00",3232
"2014-04-23 00:00:00",3069
"2014-04-24 00:00:00",3022
"2014-04-25 00:00:00",2655
"2014-04-26 00:00:00",2067
"2014-04-27 00:00:00",2431
"2014-04-28 00:00:00",3425
"2014-04-29 00:00:00",3487
"2014-04-30 00:00:00",3068
"2014-05-01 00:00:00",3000
"2014-05-02 00:00:00",2823
"2014-05-03 00:00:00",1990
"2014-05-04 00:00:00",2213
"2014-05-05 00:00:00",3169
"2014-05-06 00:00:00",3115
"2014-05-07 00:00:00",3248
"2014-05-08 00:00:00",3064
"2014-05-09 00:00:00",2493
"2014-05-10 00:00:00",2351
"2014-05-11 00:00:00",2190
"2014-05-12 00:00:00",2804
"2014-05-13 00:00:00",2893
"2014-05-14 00:00:00",2713
"2014-05-15 00:00:00",2964
"2014-05-16 00:00:00",2182
"2014-05-17 00:00:00",1568
"2014-05-18 00:00:00",2039
"2014-05-19 00:00:00",2754
"2014-05-20 00:00:00",3057
"2014-05-21 00:00:00",2825
"2014-05-22 00:00:00",2628
"2014-05-23 00:00:00",2038
"2014-05-24 00:00:00",1376
"2014-05-25 00:00:00",1803
"2014-05-26 00:00:00",2334
"2014-05-27 00:00:00",2669
"2014-05-28 00:00:00",2243
"2014-05-29 00:00:00",2466
"2014-05-30 00:00:00",1932
"2014-05-31 00:00:00",1360
"2014-06-01 00:00:00",1728
"2014-06-02 00:00:00",2300
"2014-06-03 00:00:00",2405
"2014-06-04 00:00:00",2159
"2014-06-05 00:00:00",2100
"2014-06-06 00:00:00",1860
"2014-06-07 00:00:00",1442
"2014-06-08 00:00:00",1550
"2014-06-09 00:00:00",2182
"2014-06-10 00:00:00",2276
"2014-06-11 00:00:00",1977
"2014-06-12 00:00:00",2195
"2014-06-13 00:00:00",1438
"2014-06-14 00:00:00",1367
"2014-06-15 00:00:00",1690
"2014-06-16 00:00:00",2093
"2014-06-17 00:00:00",2022
"2014-06-18 00:00:00",2130
"2014-06-19 00:00:00",2024
"2014-06-20 00:00:00",2047
"2014-06-21 00:00:00",1263
"2014-06-22 00:00:00",1569
"2014-06-23 00:00:00",2049
"2014-06-24 00:00:00",1962
"2014-06-25 00:00:00",1526
"2014-06-26 00:00:00",1838
"2014-06-27 00:00:00",1463
"2014-06-28 00:00:00",1163
"2014-06-29 00:00:00",1374
"2014-06-30 00:00:00",1864
"2014-07-01 00:00:00",1734
"2014-07-02 00:00:00",1938
"2014-07-03 00:00:00",1810
"2014-07-04 00:00:00",1474
"2014-07-05 00:00:00",1304
"2014-07-06 00:00:00",1582
"2014-07-07 00:00:00",2111
"2014-07-08 00:00:00",1938
"2014-07-09 00:00:00",1823
"2014-07-10 00:00:00",1804
"2014-07-11 00:00:00",1632
"2014-07-12 00:00:00",1272
"2014-07-13 00:00:00",1412
"2014-07-14 00:00:00",1864
"2014-07-15 00:00:00",1779
"2014-07-16 00:00:00",1816
"2014-07-17 00:00:00",1860
"2014-07-18 00:00:00",1549
"2014-07-19 00:00:00",1332
"2014-07-20 00:00:00",1449
"2014-07-21 00:00:00",1903
"2014-07-22 00:00:00",2152
"2014-07-23 00:00:00",1966
"2014-07-24 00:00:00",1794
"2014-07-25 00:00:00",1477
"2014-07-26 00:00:00",1290
"2014-07-27 00:00:00",1477
"2014-07-28 00:00:00",1950
"2014-07-29 00:00:00",1992
"2014-07-30 00:00:00",2149
"2014-07-31 00:00:00",2300
"2014-08-01 00:00:00",2653
"2014-08-02 00:00:00",1810
"2014-08-03 00:00:00",2056
"2014-08-04 00:00:00",2425
"2014-08-05 00:00:00",2406
"2014-08-06 00:00:00",2734
"2014-08-07 00:00:00",2233
"2014-08-08 00:00:00",2040
"2014-08-09 00:00:00",1668
"2014-08-10 00:00:00",1941
"2014-08-11 00:00:00",2214
"2014-08-12 00:00:00",2111
"2014-08-13 00:00:00",2211
"2014-08-14 00:00:00",2128
"2014-08-15 00:00:00",1934
"2014-08-16 00:00:00",1549
"2014-08-17 00:00:00",1807
"2014-08-18 00:00:00",2313
"2014-08-19 00:00:00",2241
"2014-08-20 00:00:00",2250
"2014-08-21 00:00:00",2300
"2014-08-22 00:00:00",2025
"2014-08-23 00:00:00",1592
"2014-08-24 00:00:00",1804
"2014-08-25 00:00:00",2248
"2014-08-26 00:00:00",2555
"2014-08-27 00:00:00",2091
"2014-08-28 00:00:00",1887
"2014-08-29 00:00:00",2020
"2014-08-30 00:00:00",1502
"2014-08-31 00:00:00",1825
"2014-09-01 00:00:00",2292
"2014-09-02 00:00:00",2913
"2014-09-03 00:00:00",3109
"2014-09-04 00:00:00",2498
"2014-09-05 00:00:00",2189
"2014-09-06 00:00:00",1621
"2014-09-07 00:00:00",2027
"2014-09-08 00:00:00",2825
"2014-09-09 00:00:00",2975
"2014-09-10 00:00:00",3391
"2014-09-11 00:00:00",2672
"2014-09-12 00:00:00",2353
"2014-09-13 00:00:00",1811
"2014-09-14 00:00:00",2271
"2014-09-15 00:00:00",2863
"2014-09-16 00:00:00",3107
"2014-09-17 00:00:00",3299
"2014-09-18 00:00:00",3036
"2014-09-19 00:00:00",2579
"2014-09-20 00:00:00",1924
"2014-09-21 00:00:00",2292
"2014-09-22 00:00:00",3260
"2014-09-23 00:00:00",3398
"2014-09-24 00:00:00",3267
"2014-09-25 00:00:00",3083
"2014-09-26 00:00:00",2578
"2014-09-27 00:00:00",1909
"2014-09-28 00:00:00",2207
"2014-09-29 00:00:00",3325
"2014-09-30 00:00:00",3565
"2014-10-01 00:00:00",4216
"2014-10-02 00:00:00",4083
