year,month,statefp,countyfp,rate/trap_night,infectionRate
2011,8,6,115,8.92987012987013,0.0
2011,8,34,9,14.360215053763442,0.0006381620931716
2011,8,34,11,3.6903225806451614,0.0
2011,8,34,15,0.0,0.0121836925960637
2011,8,34,21,1.7161290322580645,0.019723865877712
2011,8,34,29,1.2322580645161292,0.0
2011,8,34,33,2.056451612903226,0.0
2011,9,6,1,30.6996336996337,0.0
2011,9,6,7,13.062003968253968,0.0005750431282346
2011,9,6,13,25.036110030403893,0.000669344042838
2011,9,6,19,133.34231416420857,0.0037593984962406
2011,9,6,21,3.347619047619048,0.0
2011,9,6,29,171.2372261934861,0.0048625015323009
2011,9,6,31,34.0,0.0
2011,9,6,37,99.67894908772976,0.0103311033957151
2011,9,6,41,11.178571428571429,0.0
2011,9,6,47,34.0,0.0
2011,9,6,61,45.61655773420479,0.0015204170286707
2011,9,6,65,127.1751733260354,0.001552881149132
2011,9,6,67,33.09877251429051,0.007479102507699
2011,9,6,71,87.58733974358975,0.0066974252120851
2011,9,6,83,6.5,0.0
2011,9,6,85,7.441441441441442,0.0064308681672025
2011,9,6,89,21.12884145557413,0.0004304778303917
2011,9,6,97,18.942279942279946,0.0
2011,9,6,99,87.76798418972332,0.003080003080003
2011,9,6,101,12.986159169550174,0.0026983270372369
2011,9,6,107,290.7857142857143,0.0026595744680851
2011,9,6,111,173.9086799276673,0.0
2011,9,6,113,93.53184558297949,0.0015276504735716
2011,9,6,115,5.151020408163265,0.0033670033670033
2011,9,34,7,2.14,0.0
2011,9,34,9,15.7,0.0004830917874396
2011,9,34,15,0.0,0.0025957170668397
2011,9,34,21,4.693333333333333,0.0031201248049922
2011,9,34,25,3.853333333333333,0.0
2011,9,34,29,3.5066666666666664,0.0
2011,9,34,33,4.425,0.0
2011,9,34,37,9.11111111111111,0.0169491525423728
2011,10,6,1,34.10726474890298,0.0
2011,10,6,7,4.932829851308112,0.0
2011,10,6,13,34.01460360628338,0.0007645259938837
2011,10,6,19,114.90215693323998,0.0023956194387405
2011,10,6,29,73.1772874341477,0.0014958863126402
2011,10,6,37,53.57854061826024,0.0036020370140355
2011,10,6,41,3.098739495798319,0.0
2011,10,6,61,13.12396694214876,0.0
2011,10,6,65,171.15707140436658,0.00027895559027
2011,10,6,67,15.162293831837516,0.0012399256044637
2011,10,6,71,53.73637820512821,0.0053571428571428
2011,10,6,85,15.644425158260155,0.0009737098344693
2011,10,6,89,1.333881578947368,0.0
2011,10,6,97,4.462939958592132,0.0035460992907801
2011,10,6,99,80.98089189486417,0.0020621593754603
2011,10,6,111,4.344852941176471,0.0
2011,10,6,113,19.948520676105485,0.0
2011,10,34,9,8.408602150537634,0.0006901311249137
2011,10,34,11,0.0,0.0
2011,10,34,15,0.0,0.0018587360594795
2011,10,34,21,0.9935483870967742,0.0
2011,10,34,25,1.3096774193548386,0.0
2011,10,34,29,0.0,0.0
2011,10,34,33,0.6370967741935484,0.0
2011,10,34,37,4.419354838709677,0.0
2011,11,6,29,27.9,0.0
2011,11,6,37,49.613830613830615,0.0006255212677231
2011,11,6,65,23.3889667054193,0.0
2011,11,6,67,4.806741276467916,0.0
2011,11,6,71,53.75528209890875,0.0007396449704142
2011,11,6,97,0.1379310344827585,0.0
2011,11,6,113,2.821238265891604,0.0
2011,12,6,37,36.30548128342246,0.0
2011,12,6,65,10.86969696969697,0.0
2011,12,6,71,3.29,0.0
2012,1,6,37,26.09722222222223,0.0
2012,1,6,65,50.147887323943664,0.0
2012,1,6,71,2.558984569437531,0.0
2012,2,6,37,21.19490254872564,0.0
2012,2,6,65,54.56818181818182,0.0
2012,2,6,67,2.6718002415314994,0.0
2012,2,6,71,3.49,0.0
2012,3,6,37,22.6479077876792,0.0
2012,3,6,65,121.97498816761932,6.290890790135883e-05
2012,3,6,67,1.815831364542175,0.0
2012,3,6,71,0.78,0.0
2012,3,6,89,2.2222222222222223,0.0
2012,3,6,113,0.7590699030187459,0.0
2012,4,6,13,6.927472527472527,0.0
2012,4,6,19,15.831394896151677,0.0
2012,4,6,29,17.052754663621037,0.0
2012,4,6,37,22.014367816091955,0.0
2012,4,6,41,0.4791666666666667,0.0
2012,4,6,61,4.636363636363636,0.0
2012,4,6,65,329.95136421447995,0.0
2012,4,6,67,3.7012663162169943,0.0
2012,4,6,71,9.204545454545457,0.0
2012,4,6,97,0.8320610687022899,0.0
2012,4,6,113,2.0611047513266194,0.0
2012,5,6,13,18.358717357910905,0.0
2012,5,6,19,46.07194492107489,0.0
2012,5,6,29,85.38948872657987,0.0011764705882352
2012,5,6,37,106.3096432552954,0.0
2012,5,6,41,1.4426229508196722,0.0
2012,5,6,61,4.286458333333333,0.0
2012,5,6,65,293.3340508386774,0.0003992414412616
2012,5,6,67,17.83264177477569,0.0032786885245901
2012,5,6,71,13.036331052460088,0.0
2012,5,6,83,1.5303030303030305,0.0
2012,5,6,85,3.352278497080477,0.0
2012,5,6,89,3.2775571002979147,0.0
2012,5,6,97,2.2533333333333334,0.0
2012,5,6,99,23.52443438914027,0.0
2012,5,6,101,0.7931442080378249,0.0
2012,5,6,107,21.52484472049689,0.0
2012,5,6,111,5.710204081632653,0.0
2012,5,6,113,12.038324149613503,0.0017825311942959
2012,5,6,115,1.1596638655462184,0.0
2012,5,34,9,7.466666666666667,0.0
2012,5,34,11,4.612903225806451,0.0
2012,5,34,15,0.0,0.0002811357885858
2012,5,34,21,1.890322580645161,0.0
2012,5,34,25,1.864516129032258,0.0
2012,5,34,33,1.7741935483870968,0.0
2012,5,34,37,4.666666666666667,0.0
2012,6,6,7,13.747979129923571,0.0
2012,6,6,13,25.96920605168028,0.0
2012,6,6,19,52.99146432031665,0.0027668559778651
2012,6,6,29,101.66902011125374,0.0067599434051249
2012,6,6,31,17.0,0.0
2012,6,6,37,232.9708624338625,0.0004271861249946
2012,6,6,41,4.234375,0.0
2012,6,6,61,33.51141552511415,0.0
2012,6,6,65,63.95373451944881,0.0014838488756991
2012,6,6,67,30.52178283575107,0.0079421912635896
2012,6,6,71,15.461066359800538,0.0
2012,6,6,83,4.52,0.0
2012,6,6,85,5.6637188208616775,0.0
2012,6,6,89,12.727600644122385,0.0
2012,6,6,97,7.693026151930261,0.0
2012,6,6,99,30.552925706771862,0.0
2012,6,6,101,5.504491017964072,0.0010960906101571
2012,6,6,107,10.611813186813189,0.0066006600660066
2012,6,6,111,10.899814471243042,0.0108695652173913
2012,6,6,113,24.047938301056625,0.0012658227848101
2012,6,6,115,2.519893899204244,0.0
2012,6,34,9,23.13888888888889,0.0002727768685215
2012,6,34,11,10.88,0.0
2012,6,34,15,0.0,0.0016353229762878
2012,6,34,21,4.42,0.0030549898167006
2012,6,34,25,0.84,0.0
2012,6,34,29,6.713333333333333,0.0
2012,6,34,33,1.9416666666666669,0.0
2012,6,34,37,11.088888888888889,0.0
2012,7,6,1,16.992873339812117,0.0
2012,7,6,7,15.768650793650792,0.0007636502481863
2012,7,6,13,10.437667737667738,0.0031725888324873
2012,7,6,19,83.86476113139784,0.005723510419724
2012,7,6,29,108.0082057860745,0.0076173406519547
2012,7,6,31,8.666666666666666,0.0
2012,7,6,37,101.24727392505628,0.0032481593763534
2012,7,6,41,6.918032786885246,0.0
2012,7,6,61,72.7119341563786,0.0042052948485138
2012,7,6,65,45.2587910328894,0.0050337489989703
2012,7,6,67,23.94629437780686,0.0131066506890353
2012,7,6,71,19.177142857142854,0.0061971830985915
2012,7,6,83,2.9642857142857144,0.0
2012,7,6,85,10.360238212932233,0.0
2012,7,6,89,48.57718966603655,0.0
2012,7,6,97,20.14027777777778,0.0024242424242424
2012,7,6,99,62.140683253442894,0.0023521505376344
2012,7,6,101,43.30116959064327,0.0018521636639164
2012,7,6,107,97.14796388583082,0.0081632653061224
2012,7,6,111,3.159340659340659,0.0
2012,7,6,113,83.29548970788018,0.0028464685998932
2012,7,6,115,8.801020408163266,0.0038684719535783
2012,7,34,9,13.82258064516129,0.0023006134969325
2012,7,34,11,9.529032258064516,0.0
2012,7,34,15,0.0,0.0055474452554744
2012,7,34,21,4.290322580645162,0.0108
2012,7,34,25,0.3225806451612903,0.0
2012,7,34,29,5.012903225806451,0.0
2012,8,6,1,24.82692307692308,0.0
2012,8,6,7,16.10218253968254,0.0055058499655884
2012,8,6,13,46.09268160505172,0.003751563151313
2012,8,6,19,112.5001825215212,0.0060534280826424
2012,8,6,21,9.754761904761905,0.0
2012,8,6,29,147.88193446392643,0.007148288973384
2012,8,6,31,10.5,0.0
2012,8,6,37,73.8125444804333,0.0070845525951024
2012,8,6,41,8.508108108108107,0.0
2012,8,6,61,103.30131004366812,0.0045217391304347
2012,8,6,65,63.771610739812495,0.0042675664946407
2012,8,6,67,29.587833339681268,0.0094229486324216
2012,8,6,71,22.37083440971325,0.0082401412595644
2012,8,6,83,4.626666666666667,0.0
2012,8,6,85,5.84246789852803,0.0017406440382941
2012,8,6,89,68.44640737117983,0.000957579239682
2012,8,6,97,11.346047703528484,0.0
2012,8,6,99,120.29931660186168,0.0039092055485498
2012,8,6,101,34.16626794258373,0.0022844089091947
2012,8,6,107,150.46804667864123,0.0111620795107033
2012,8,6,113,205.1246737011692,0.0051987254737548
2012,8,6,115,18.497844827586206,0.0070126227208976
2012,8,34,3,4.03225806451613,0.3333333333333333
2012,8,34,9,12.795698924731182,0.0023932987634623
2012,8,34,11,4.193548387096774,0.0
2012,8,34,15,0.0,0.0085236958745311
2012,8,34,21,3.161290322580645,0.0147874306839186
2012,8,34,25,0.1999999999999999,0.0
2012,8,34,37,5.698924731182796,0.0
2012,9,6,1,31.03498542274052,0.0
2012,9,6,7,9.574404761904765,0.0048869883934025
2012,9,6,13,80.69826981529108,0.0021588946459412
2012,9,6,19,101.89909253123952,0.0030978934324659
2012,9,6,29,162.1301291793313,0.0047991224461812
2012,9,6,31,109.1,0.0185185185185185
2012,9,6,37,56.13036743401153,0.0095294117647058
2012,9,6,41,8.051282051282051,0.0
2012,9,6,61,37.88557213930349,0.0009962640099626
2012,9,6,65,207.67318190730745,0.0004537719795802
2012,9,6,67,36.08721321013416,0.0051559251559251
2012,9,6,71,28.3475,0.00303260045489
2012,9,6,83,2.9589041095890414,0.0
2012,9,6,85,4.730769230769231,0.0017953321364452
2012,9,6,89,16.78505872052652,0.0038491147036181
2012,9,6,97,7.469251336898395,0.0019305019305019
2012,9,6,99,135.87256448246745,0.0030379530186983
2012,9,6,101,9.77424023154848,0.001639344262295
2012,9,6,107,105.27893955402206,0.0035186488388458
2012,9,6,111,57.503239549125766,0.0
2012,9,6,113,92.9578030516545,0.006594820653048
2012,9,6,115,7.909560723514212,0.016260162601626
2012,9,34,9,9.983333333333333,0.0052231718898385
2012,9,34,11,3.1666666666666665,0.0
2012,9,34,15,0.0,0.0075662042875157
2012,9,34,21,1.0266666666666666,0.0081967213114754
2012,9,34,25,0.1666666666666666,0.0
2012,9,34,29,2.053333333333333,0.0
2012,9,34,33,0.3833333333333333,0.0
2012,9,34,37,2.111111111111111,0.0
2012,10,6,7,8.056349206349207,0.0
2012,10,6,13,15.038983966852818,0.0
2012,10,6,19,96.1627621597501,0.0025641025641025
2012,10,6,29,128.19367383977183,0.0021266038137095
2012,10,6,31,82.0909090909091,0.0
2012,10,6,37,53.49023903307613,0.00746558076401
2012,10,6,41,8.722846441947565,0.0
2012,10,6,61,19.5390625,0.0014326647564469
2012,10,6,65,508.8650893527088,0.0002077188317892
2012,10,6,67,18.95666280990037,0.0006761325219743
2012,10,6,71,26.008,0.0006633499170812
2012,10,6,85,1.6221077283372365,0.0
2012,10,6,89,3.640963140049063,0.0085470085470085
2012,10,6,97,5.864926544002282,0.0
2012,10,6,99,102.8584864391951,0.0016104585070102
2012,10,6,101,6.133053221288515,0.0
2012,10,6,107,99.65316797296664,0.0042475728155339
2012,10,6,111,13.195407835581246,0.0
2012,10,6,113,29.056148854021195,0.0
2012,10,34,1,3.2741935483870965,0.0
2012,10,34,9,6.053763440860215,0.0033259423503325
2012,10,34,11,1.761290322580645,0.0
2012,10,34,15,0.0,0.005181347150259
2012,10,34,21,0.0,0.0
2012,10,34,25,0.0129032258064516,0.0
2012,10,34,29,0.0,0.0
2012,10,34,33,0.5887096774193549,0.0
2012,10,34,37,0.2473118279569892,0.0384615384615384
2012,11,6,37,76.25192876198716,0.0033430232558139
2012,11,6,41,1.2857142857142856,0.0
2012,11,6,65,84.6932298136646,0.0002634005004609
2012,11,6,71,9.25,0.0024855012427506
2012,11,6,97,0.0909090909090909,0.0
2012,11,6,99,22.857142857142858,0.0
2012,11,6,113,19.619778889889044,0.0
2012,12,6,37,32.27764976958525,0.0
2012,12,6,65,208.28030303030303,0.0004103405826836
2012,12,6,71,4.55,0.0
2013,1,6,65,130.44318181818184,0.0
2013,1,6,71,1.84,0.0
2013,2,6,71,0.9463157894736842,0.0
2013,3,6,19,9.319334975369458,0.0
2013,3,6,65,227.2981588032221,0.0
2013,3,6,67,4.203474981993772,0.0
2013,3,6,71,13.175714285714283,0.0
2013,4,6,13,7.420170409300844,0.0
2013,4,6,19,27.49872646733112,0.0
2013,4,6,29,27.511351086022824,0.0
2013,4,6,37,60.84076735760527,0.0
2013,4,6,41,2.543859649122808,0.0
2013,4,6,61,2.95945945945946,0.0
2013,4,6,65,255.30901226433144,0.0
2013,4,6,71,12.42613981762918,0.0
2013,4,6,83,57.80851063829788,0.0
2013,4,6,89,2.5967277880362434,0.0
2013,4,6,97,4.057553956834532,0.0
2013,4,6,107,9.032376126126126,0.0
2013,5,6,13,9.306600078339208,0.0
2013,5,6,19,42.95805809503288,0.0007780082987551
2013,5,6,29,46.95449280449281,0.0
2013,5,6,31,10.88095238095238,0.0
2013,5,6,37,104.82171928008742,0.0002698951264651
2013,5,6,41,2.3466666666666667,0.0
2013,5,6,61,5.52972972972973,0.0
2013,5,6,65,315.384828052658,0.0
2013,5,6,67,25.47789505614052,0.0
2013,5,6,71,44.705714285714286,0.0
2013,5,6,83,573.9047619047619,0.0
2013,5,6,85,4.950560505892498,0.0
2013,5,6,89,5.370763392205517,0.0
2013,5,6,97,2.414285714285714,0.0
2013,5,6,99,25.96700874333136,0.0
2013,5,6,107,27.65605590062112,0.0007283321194464
2013,5,6,113,23.802755240027047,0.0
2013,5,6,115,0.855072463768116,0.0
2013,5,34,9,33.599999999999994,0.0
2013,5,34,15,0.0,0.0
2013,5,34,25,1.5870967741935482,0.0
2013,5,49,35,32.25,0.0
2013,6,6,7,24.659648736037624,0.0
2013,6,6,13,17.601222485720967,0.0005730659025787
2013,6,6,19,39.52053053509744,0.0014456836018174
2013,6,6,29,124.58530659025789,0.0034013605442176
2013,6,6,37,111.58874764595105,0.0015119563919945
2013,6,6,41,5.819444444444445,0.0
2013,6,6,61,37.22905027932961,0.001607200257152
2013,6,6,65,149.0751404151404,0.0004874244492103
2013,6,6,67,38.45636223250832,0.0027739251040221
2013,6,6,71,42.49611111111111,0.0003895597974289
2013,6,6,83,137.48275862068965,0.0
2013,6,6,85,7.832967032967034,0.0
2013,6,6,89,17.515541601255887,0.0
2013,6,6,97,1.4293333333333331,0.0
2013,6,6,99,22.28859275053305,0.0
2013,6,6,101,20.248571428571427,0.002143048486472
2013,6,6,107,29.64199685722242,0.0
2013,6,6,111,6.42146282973621,0.0
2013,6,6,113,160.57866526057063,0.0015572494057864
2013,6,6,115,8.746031746031745,0.0036363636363636
2013,6,34,9,34.93888888888889,0.0
2013,6,34,15,0.0,0.0
2013,6,34,21,16.486666666666668,0.0
2013,6,34,33,8.808333333333334,0.0
2013,6,49,35,435.8196357427433,0.0
2013,7,6,1,12.301098901098902,0.0
2013,7,6,7,25.313458716820065,0.0065816536404771
2013,7,6,13,49.504722638680654,0.001322168356104
2013,7,6,19,50.81952309152845,0.0042973785990545
2013,7,6,21,98.61904761904762,0.0133333333333333
2013,7,6,29,108.46118257729631,0.0055852355512384
2013,7,6,31,8.666666666666668,0.1111111111111111
2013,7,6,37,72.28720786715121,0.0083871960603262
2013,7,6,41,10.141975308641976,0.0
2013,7,6,61,59.467213114754095,0.0037171431100097
2013,7,6,65,50.29856855893722,0.0033955857385398
2013,7,6,67,49.417735400250265,0.0075347930148036
2013,7,6,71,56.8210492280333,0.0112593105837519
2013,7,6,83,5.829545454545454,0.0
2013,7,6,85,9.441431096546118,0.0054112554112554
2013,7,6,89,25.456947393253127,0.0012048192771084
2013,7,6,97,4.692336802270577,0.0
2013,7,6,99,23.506615282125484,0.0032563647128478
2013,7,6,101,42.21714285714286,0.0097422366551654
2013,7,6,107,35.32056832211558,0.002710027100271
2013,7,6,113,286.2995238095238,0.0068215039792106
2013,7,6,115,31.697768762677484,0.0057692307692307
2013,7,34,9,120.11290322580646,0.0007698229407236
2013,7,34,15,0.0,0.003754106053496
2013,7,34,21,120.86451612903224,0.0060572687224669
2013,7,34,29,72.29032258064517,0.0
2013,7,49,35,1152.9697478991595,0.0
2013,8,6,1,89.55596638655462,0.0
2013,8,6,7,14.592910447761197,0.0052608505041648
2013,8,6,13,61.28632112515171,0.0044223327805417
2013,8,6,19,69.10498892334958,0.0046549835706462
2013,8,6,29,98.12007345961784,0.009942828734775
2013,8,6,37,55.01443504230961,0.011896782841823
2013,8,6,41,9.027862208713271,0.0
2013,8,6,61,49.99679487179488,0.0052552552552552
2013,8,6,65,62.15431843583972,0.0023402076934327
2013,8,6,67,41.63953129938933,0.0076918146272674
2013,8,6,71,55.63543823326432,0.0153214342126046
2013,8,6,83,7.086956521739131,0.0
2013,8,6,85,12.311947856065505,0.001763668430335
2013,8,6,89,24.393054766914947,0.0032740879326473
2013,8,6,97,3.702496179317371,0.0
2013,8,6,99,51.58612519285872,0.0046483549652882
2013,8,6,101,9.117346938775512,0.002956830277942
2013,8,6,107,86.33893606393606,0.0087092451987494
2013,8,6,113,199.69037349261777,0.0075913007796471
2013,8,6,115,3.2295918367346945,0.0054347826086956
2013,8,34,9,93.92473118279572,0.0056265984654731
2013,8,34,15,0.0,0.0073914382506929
2013,8,34,21,91.03870967741936,0.0108695652173913
2013,8,34,33,124.71774193548389,0.0
2013,8,49,35,454.4991883116883,0.0
2013,9,6,7,7.778273809523808,0.0019367333763718
2013,9,6,13,84.93483302411875,0.0003304692663582
2013,9,6,19,53.24765420704507,0.0031828703703703
2013,9,6,29,301.8598484848485,0.0022414345180915
2013,9,6,37,36.35596259907228,0.0084735504176249
2013,9,6,41,5.0,0.0
2013,9,6,61,35.916666666666664,0.0007908264136022
2013,9,6,65,112.93423050379572,0.0011456297594177
2013,9,6,67,47.81355489884349,0.0034047011065278
2013,9,6,71,33.486111111111114,0.0113264535615403
2013,9,6,83,1.4081632653061225,0.0
2013,9,6,85,4.771652093879429,0.0009532888465204
2013,9,6,89,15.270901133430591,0.005656108597285
2013,9,6,97,7.87960687960688,0.0102459016393442
2013,9,6,99,68.12264257481648,0.0032241423781274
2013,9,6,101,6.492227979274612,0.0
2013,9,6,107,130.0448717948718,0.0094936708860759
2013,9,6,111,51.9200467142793,0.0
2013,9,6,113,272.3670033670033,0.0029178338001867
2013,9,6,115,1.169312169312169,0.0
2013,9,34,9,45.2,0.0286396181384248
2013,9,34,15,0.0,0.0040413111809609
2013,9,34,21,46.80666666666666,0.024390243902439
2013,9,34,29,7.48,0.0
2013,9,34,33,7.65,0.0
2013,9,49,35,293.8439066128835,0.0
2013,10,6,7,2.673819527811125,0.0
2013,10,6,13,24.718273945733905,0.0
2013,10,6,19,39.69540364889202,0.0005509641873278
2013,10,6,29,76.03805932777566,0.0014275517487508
2013,10,6,37,28.93667421935269,0.0033552151714077
2013,10,6,41,2.625,0.0
2013,10,6,61,6.233082706766917,0.0
2013,10,6,65,78.36467663939982,0.0
2013,10,6,67,14.72768794928989,0.002351360429963
2013,10,6,71,33.006410256410255,0.0057191878753217
2013,10,6,85,1.927849927849928,0.0
2013,10,6,89,1.6314636283961437,0.0
2013,10,6,97,2.44662654418752,0.0
2013,10,6,99,28.509179390193275,0.0023340248962655
2013,10,6,107,147.56978315801845,0.0040567951318458
2013,10,6,111,12.47961373390558,0.0
2013,10,6,113,20.39547534458206,0.0008880994671403
2013,10,34,7,2.419354838709677,0.0
2013,10,34,9,8.478494623655914,0.0169491525423728
2013,10,34,15,0.0,0.0024752475247524
2013,10,34,29,0.0,0.0
2013,10,34,33,0.9919354838709676,0.0
2013,11,6,37,28.87472766884532,0.000475737392959
2013,11,6,41,0.5,0.0
2013,11,6,65,39.75894500102228,0.0
2013,11,6,71,38.265368504471866,0.0022512381809995
2013,11,6,97,3.0,0.0
2013,12,6,37,0.6212121212121212,0.0
2013,12,6,65,15.357142857142858,0.0
2013,12,6,71,24.089869281045758,0.0
2014,1,4,13,0.4395706952869808,0.0
2014,1,6,71,18.79111111111111,0.0
2014,1,6,85,0.4,0.0
2014,2,4,13,1.003467062902427,0.0
2014,2,6,71,4.980740740740741,0.0
2014,3,4,13,2.8168007149240397,0.0
2014,3,6,37,26.17126443862737,0.0
2014,3,6,61,1.0,0.0
2014,3,6,71,14.253333333333332,0.0
2014,3,6,83,2.32,0.0
2014,3,6,89,3.670250896057348,0.0
2014,4,4,13,4.7885906040268456,0.0
2014,4,6,13,17.793936976465893,0.0
2014,4,6,19,30.867782676561163,0.0
2014,4,6,29,34.34908556320993,0.0
2014,4,6,37,79.53383599506893,0.0
2014,4,6,41,20.63846153846154,0.0
2014,4,6,61,6.493975903614458,0.0
2014,4,6,65,183.945390013713,0.0
2014,4,6,67,15.149517160283954,0.0
2014,4,6,71,33.1437037037037,0.0008048937540244
2014,4,6,83,5.317073170731708,0.0
2014,4,6,85,5.6304199047632,0.0
2014,4,6,89,4.394862754973558,0.0
2014,4,6,97,23.841404358353508,0.0
2014,4,6,101,0.8875,0.0
2014,4,6,107,16.366861471861473,0.0
2014,4,6,113,13.789779902992588,0.0
2014,5,4,13,2.246100519930676,0.0
2014,5,6,7,4.994133141762452,0.0
2014,5,6,13,13.529877918183765,0.0
2014,5,6,19,42.9501349391208,0.0
2014,5,6,29,25.39419554928418,0.0
2014,5,6,37,87.01732952197916,8.128759551292472e-05
2014,5,6,41,25.10374149659864,0.0
2014,5,6,61,12.156050955414011,0.0
2014,5,6,65,69.34115180424179,0.0
2014,5,6,67,30.48871610484633,0.0
2014,5,6,71,8.98,0.0006347191367819
2014,5,6,83,47.98484848484848,0.0
2014,5,6,85,5.121762711864407,0.0043956043956043
2014,5,6,89,5.361303344867358,0.0
2014,5,6,97,26.635660173160176,0.0007256894049346
2014,5,6,99,16.91386554621849,0.0
2014,5,6,101,6.719211822660099,0.0
2014,5,6,107,53.57830729420955,0.0040858018386108
2014,5,6,113,24.778218903289986,0.0
2014,5,6,115,1.1,0.0
2014,5,34,15,0.0,0.0
2014,5,34,21,0.1741935483870967,0.0
2014,5,34,25,0.3419354838709677,0.0
2014,5,49,35,69.27376425855513,0.0
2014,6,4,13,1.6663896967179062,0.0066324992463069
2014,6,6,1,14.109383370252935,0.0
2014,6,6,7,15.042133520074696,0.0
2014,6,6,13,7.34250331711632,0.001101321585903
2014,6,6,19,68.83118027902788,0.0035650623885918
2014,6,6,29,40.39618298368298,0.002460360852925
2014,6,6,37,90.47551878834746,0.0003295978905735
2014,6,6,41,6.58,0.0103092783505154
2014,6,6,61,16.814864864864866,0.0008587376556462
2014,6,6,65,66.35795518207283,0.0
2014,6,6,67,36.4612588161131,0.0048948046371833
2014,6,6,71,29.022222222222226,0.000595238095238
2014,6,6,83,31.49056603773585,0.0
2014,6,6,85,4.869257640119945,0.0120361083249749
2014,6,6,89,15.287837837837838,0.000526870389884
2014,6,6,97,16.510356956748307,0.001926782273603
2014,6,6,99,29.92341357084358,0.00139470013947
2014,6,6,101,29.38571428571429,0.0015243902439024
2014,6,6,107,91.5879371036276,0.0105209135232229
2014,6,6,111,9.151969981238274,0.0
2014,6,6,113,58.89643031125493,0.0021758050478677
2014,6,6,115,111.3860544217687,0.00418410041841
2014,6,34,9,8.427777777777777,0.0
2014,6,34,15,0.0,0.0
2014,6,34,21,1.7466666666666666,0.0
2014,6,34,29,2.52,0.0
2014,6,34,33,2.833333333333333,0.0
2014,6,49,35,343.6700814289467,0.0
2014,7,4,13,1.3440736478711162,0.0137025406794176
2014,7,6,1,19.228579629325896,0.0129310344827586
2014,7,6,7,26.93373015873016,0.0079440737210041
2014,7,6,13,4.856023606023607,0.0071770334928229
2014,7,6,19,79.06144136823043,0.0075081168831168
2014,7,6,21,32.31428571428572,0.0
2014,7,6,29,108.93254343805476,0.0042105263157894
2014,7,6,31,112.33333333333334,0.0082644628099173
2014,7,6,37,69.40939663917922,0.0049311341608569
2014,7,6,41,10.232159624413146,0.0086206896551724
2014,7,6,47,171.0,0.0133333333333333
2014,7,6,61,58.28508771929825,0.0033573615088377
2014,7,6,65,43.1023254279777,0.0011716461628588
2014,7,6,67,36.57139047450288,0.0088407093616797
2014,7,6,71,41.04933333333334,0.0051842251434919
2014,7,6,83,26.493670886075947,0.0
2014,7,6,85,4.550340826686004,0.0104633781763826
2014,7,6,89,23.33849648905411,0.0029208709506107
2014,7,6,97,16.545013123359578,0.0
2014,7,6,99,35.83856926709916,0.0053879310344827
2014,7,6,101,58.38209159261791,0.0075169738118331
2014,7,6,107,397.7028362379144,0.0215151515151515
2014,7,6,111,2.121120984278879,0.0
2014,7,6,113,192.6193624119838,0.0063422368581534
2014,7,6,115,139.57278911564626,0.0095029239766081
2014,7,34,9,8.693548387096774,0.0
2014,7,34,11,4.509677419354839,0.0
2014,7,34,15,0.0,0.0019422863485016
2014,7,34,21,0.9225806451612902,0.0069092584062643
2014,7,34,25,1.1419354838709677,0.0
2014,7,34,33,3.008064516129032,0.0
2014,7,49,35,703.1430180180181,0.0
2014,8,4,13,2.164343360234776,0.0109454614078127
2014,8,6,1,15.742923485183546,0.005813953488372
2014,8,6,7,18.630357142857143,0.0071546505228398
2014,8,6,13,8.734837650299275,0.0035534498075214
2014,8,6,19,94.26372257140676,0.0111358574610244
2014,8,6,29,129.72609730848862,0.0077713712709952
2014,8,6,37,50.14374583448576,0.0109730044668867
2014,8,6,41,15.0375,0.0
2014,8,6,61,44.69711538461539,0.0041883631424043
2014,8,6,65,58.04740601503759,0.0052136133236784
2014,8,6,67,47.4438316426412,0.0101718695194668
2014,8,6,71,57.82333333333334,0.006831566548881
2014,8,6,83,24.9,0.0
2014,8,6,85,2.839073817229157,0.0103092783505154
2014,8,6,89,26.26934523809524,0.0045794167269221
2014,8,6,97,30.019854534517293,0.0070257611241217
2014,8,6,99,48.0404844962404,0.005550500454959
2014,8,6,101,17.73537170263789,0.013360739979445
2014,8,6,107,60.772294372294375,0.0209987195902688
2014,8,6,111,7.023380523380523,0.0
2014,8,6,113,158.260216981933,0.005550416281221
2014,8,6,115,28.65025641025641,0.0089058524173027
2014,8,34,9,16.870967741935484,0.0006373486297004
2014,8,34,11,4.6903225806451605,0.0
2014,8,34,15,0.0,0.0039270687237026
2014,8,34,21,1.8258064516129036,0.0126394052044609
2014,8,34,25,0.1806451612903225,0.0
2014,8,34,29,5.2,0.0
2014,8,49,35,651.16796875,0.0011298903064827
2014,9,4,13,3.642070484581498,0.005042864346949
2014,9,6,1,14.936588921282798,0.0038022813688212
2014,9,6,7,7.569444444444445,0.001727115716753
2014,9,6,13,20.03632407097422,0.0007396449704142
2014,9,6,19,98.23211804010434,0.002457807635589
2014,9,6,29,157.81130163827876,0.0068637803590285
2014,9,6,37,43.96909479924419,0.0098268600842302
2014,9,6,41,6.804509803921569,0.0
2014,9,6,47,219.0,0.0165289256198347
2014,9,6,61,18.115183246073297,0.000578536303153
2014,9,6,65,128.55055355475525,0.0015726979633561
2014,9,6,67,62.68021624874405,0.0024639532761452
2014,9,6,71,27.261111111111116,0.0038095238095238
2014,9,6,83,2.185185185185185,0.0
