state,statefp,county,countyfp,year,month,trap_type,species,num_pools,num_mosquitoes,num_pools_wnv
California,06,San Bernardino,071,2012,10,CO2,Culex stigmatosoma,4,59,0
California,06,San Bernardino,071,2012,10,CO2,Culex tarsalis,14,291,0
California,06,San Bernardino,071,2012,10,GRAV,Culex quinquefasciatus,67,1164,2
California,06,San Bernardino,071,2012,11,CO2,Culex quinquefasciatus,11,219,0
California,06,San Bernardino,071,2012,11,GRAV,Culex quinquefasciatus,64,987,3
California,06,San Bernardino,071,2012,11,GRAV,Culex stigmatosoma,1,1,0
California,06,San Bernardino,071,2012,12,CO2,Culex quinquefasciatus,3,36,0
California,06,San Bernardino,071,2012,12,GRAV,Culex quinquefasciatus,25,344,0
California,06,San Bernardino,071,2013,1,GRAV,Culex quinquefasciatus,24,159,0
California,06,San Bernardino,071,2013,1,GRAV,Culex stigmatosoma,1,1,0
California,06,San Bernardino,071,2013,2,GRAV,Culex quinquefasciatus,6,33,0
California,06,San Bernardino,071,2013,3,CO2,Culex quinquefasciatus,1,3,0
California,06,San Bernardino,071,2013,3,CO2,Culex stigmatosoma,1,3,0
California,06,San Bernardino,071,2013,3,GRAV,Culex quinquefasciatus,33,532,0
California,06,San Bernardino,071,2013,3,GRAV,Culex stigmatosoma,2,6,0
California,06,San Bernardino,071,2013,4,CO2,Culex quinquefasciatus,4,41,0
California,06,San Bernardino,071,2013,4,CO2,Culex stigmatosoma,4,19,0
California,06,San Bernardino,071,2013,4,CO2,Culex tarsalis,1,4,0
California,06,San Bernardino,071,2013,4,GRAV,Culex quinquefasciatus,65,966,0
California,06,San Bernardino,071,2013,4,GRAV,Culex stigmatosoma,7,25,0
California,06,San Bernardino,071,2013,5,CO2,Culex quinquefasciatus,16,265,0
California,06,San Bernardino,071,2013,5,CO2,Culex stigmatosoma,14,359,0
California,06,San Bernardino,071,2013,5,CO2,Culex tarsalis,19,192,0
California,06,San Bernardino,071,2013,5,GRAV,Culex quinquefasciatus,97,2234,0
California,06,San Bernardino,071,2013,5,GRAV,Culex stigmatosoma,15,54,0
California,06,San Bernardino,071,2013,5,OTHER,Culex quinquefasciatus,1,4,0
California,06,San Bernardino,071,2013,5,OTHER,Culex stigmatosoma,3,24,0
California,06,San Bernardino,071,2013,6,CO2,Culex quinquefasciatus,38,775,0
California,06,San Bernardino,071,2013,6,CO2,Culex stigmatosoma,13,240,1
California,06,San Bernardino,071,2013,6,CO2,Culex tarsalis,14,254,0
California,06,San Bernardino,071,2013,6,GRAV,Culex quinquefasciatus,77,1165,0
California,06,San Bernardino,071,2013,6,GRAV,Culex stigmatosoma,5,21,0
California,06,San Bernardino,071,2013,6,GRAV,Culex tarsalis,1,5,0
California,06,San Bernardino,071,2013,6,OTHER,Culex quinquefasciatus,5,34,0
California,06,San Bernardino,071,2013,6,OTHER,Culex stigmatosoma,6,61,0
California,06,San Bernardino,071,2013,6,OTHER,Culex tarsalis,2,12,0
California,06,San Bernardino,071,2013,7,CO2,Culex quinquefasciatus,59,1790,10
California,06,San Bernardino,071,2013,7,CO2,Culex stigmatosoma,14,274,3
California,06,San Bernardino,071,2013,7,CO2,Culex tarsalis,7,55,0
California,06,San Bernardino,071,2013,7,GRAV,Culex quinquefasciatus,149,3532,50
California,06,San Bernardino,071,2013,7,GRAV,Culex stigmatosoma,6,52,1
California,06,San Bernardino,071,2013,7,OTHER,Culex quinquefasciatus,2,36,1
California,06,San Bernardino,071,2013,7,OTHER,Culex stigmatosoma,4,34,0
California,06,San Bernardino,071,2013,8,CO2,Culex quinquefasciatus,38,979,3
California,06,San Bernardino,071,2013,8,CO2,Culex stigmatosoma,9,128,1
California,06,San Bernardino,071,2013,8,CO2,Culex tarsalis,2,14,0
California,06,San Bernardino,071,2013,8,GRAV,Culex quinquefasciatus,186,5087,92
California,06,San Bernardino,071,2013,8,GRAV,Culex stigmatosoma,16,95,1
California,06,San Bernardino,071,2013,8,OTHER,Culex quinquefasciatus,3,21,0
California,06,San Bernardino,071,2013,8,OTHER,Culex stigmatosoma,1,7,0
California,06,San Bernardino,071,2013,9,CO2,Culex quinquefasciatus,23,414,0
California,06,San Bernardino,071,2013,9,CO2,Culex stigmatosoma,2,27,0
California,06,San Bernardino,071,2013,9,CO2,Culex tarsalis,7,50,0
California,06,San Bernardino,071,2013,9,GRAV,Culex quinquefasciatus,148,3453,45
California,06,San Bernardino,071,2013,9,GRAV,Culex stigmatosoma,7,27,0
California,06,San Bernardino,071,2013,9,GRAV,Culex tarsalis,1,2,0
California,06,San Bernardino,071,2013,10,BGS,Culex quinquefasciatus,2,23,0
California,06,San Bernardino,071,2013,10,CO2,Culex quinquefasciatus,17,208,0
California,06,San Bernardino,071,2013,10,CO2,Culex stigmatosoma,2,11,0
California,06,San Bernardino,071,2013,10,CO2,Culex tarsalis,7,190,1
California,06,San Bernardino,071,2013,10,GRAV,Culex quinquefasciatus,140,3062,19
California,06,San Bernardino,071,2013,10,GRAV,Culex stigmatosoma,1,3,0
California,06,San Bernardino,071,2013,11,CO2,Culex quinquefasciatus,1,5,0
California,06,San Bernardino,071,2013,11,GRAV,Culex quinquefasciatus,139,4423,10
California,06,San Bernardino,071,2013,11,GRAV,Culex stigmatosoma,2,14,0
California,06,San Bernardino,071,2013,12,CO2,Culex quinquefasciatus,5,142,0
California,06,San Bernardino,071,2013,12,GRAV,Culex quinquefasciatus,63,1576,0
California,06,San Bernardino,071,2014,1,CO2,Culex quinquefasciatus,2,45,0
California,06,San Bernardino,071,2014,1,GRAV,Culex quinquefasciatus,69,1610,0
California,06,San Bernardino,071,2014,2,CO2,Culex quinquefasciatus,2,65,0
California,06,San Bernardino,071,2014,3,CO2,Culex quinquefasciatus,5,131,0
California,06,San Bernardino,071,2014,4,CO2,Culex quinquefasciatus,4,146,0
California,06,San Bernardino,071,2014,4,CO2,Culex tarsalis,3,25,0
California,06,San Bernardino,071,2014,4,GRAV,Culex quinquefasciatus,163,6025,5
California,06,San Bernardino,071,2014,4,GRAV,Culex stigmatosoma,3,16,0
California,06,San Bernardino,071,2014,5,CO2,Culex quinquefasciatus,5,87,0
California,06,San Bernardino,071,2014,5,CO2,Culex stigmatosoma,3,24,0
California,06,San Bernardino,071,2014,5,CO2,Culex tarsalis,2,35,0
California,06,San Bernardino,071,2014,5,GRAV,Culex quinquefasciatus,110,3000,2
California,06,San Bernardino,071,2014,5,GRAV,Culex stigmatosoma,1,5,0
California,06,San Bernardino,071,2014,6,CO2,Culex quinquefasciatus,24,555,0
California,06,San Bernardino,071,2014,6,CO2,Culex stigmatosoma,3,24,0
California,06,San Bernardino,071,2014,6,CO2,Culex tarsalis,7,128,0
California,06,San Bernardino,071,2014,6,GRAV,Culex quinquefasciatus,114,2632,2
California,06,San Bernardino,071,2014,6,GRAV,Culex stigmatosoma,2,10,0
California,06,San Bernardino,071,2014,6,OTHER,Culex quinquefasciatus,1,5,0
California,06,San Bernardino,071,2014,6,OTHER,Culex stigmatosoma,1,6,0
California,06,San Bernardino,071,2014,7,CO2,Culex quinquefasciatus,62,1869,1
California,06,San Bernardino,071,2014,7,CO2,Culex stigmatosoma,7,76,0
California,06,San Bernardino,071,2014,7,CO2,Culex tarsalis,21,389,0
California,06,San Bernardino,071,2014,7,GRAV,Culex quinquefasciatus,133,3052,27
California,06,San Bernardino,071,2014,7,GRAV,Culex stigmatosoma,2,9,0
California,06,San Bernardino,071,2014,7,OTHER,Culex stigmatosoma,1,6,0
California,06,San Bernardino,071,2014,8,CO2,Culex quinquefasciatus,76,2474,7
California,06,San Bernardino,071,2014,8,CO2,Culex stigmatosoma,5,101,0
California,06,San Bernardino,071,2014,8,CO2,Culex tarsalis,13,282,1
California,06,San Bernardino,071,2014,8,GRAV,Culex quinquefasciatus,75,1303,21
California,06,San Bernardino,071,2014,8,OTHER,Culex quinquefasciatus,4,85,0
California,06,San Bernardino,071,2014,9,CO2,Culex quinquefasciatus,52,1209,0
California,06,San Bernardino,071,2014,9,CO2,Culex stigmatosoma,3,35,0
California,06,San Bernardino,071,2014,9,CO2,Culex tarsalis,12,143,0
California,06,San Bernardino,071,2014,9,GRAV,Culex quinquefasciatus,74,1230,10
California,06,San Bernardino,071,2014,9,OTHER,Culex quinquefasciatus,1,6,0
California,06,San Bernardino,071,2014,9,OTHER,Culex tarsalis,1,2,0
California,06,San Bernardino,071,2014,10,CO2,Culex quinquefasciatus,28,523,0
California,06,San Bernardino,071,2014,10,CO2,Culex stigmatosoma,5,60,0
California,06,San Bernardino,071,2014,10,CO2,Culex tarsalis,32,954,0
California,06,San Bernardino,071,2014,10,GRAV,Culex quinquefasciatus,104,2058,2
California,06,San Bernardino,071,2014,10,OTHER,Culex quinquefasciatus,1,5,0
California,06,San Bernardino,071,2014,11,CO2,Culex quinquefasciatus,10,144,0
California,06,San Bernardino,071,2014,11,CO2,Culex tarsalis,7,52,0
California,06,San Bernardino,071,2014,11,GRAV,Culex quinquefasciatus,47,934,0
California,06,San Bernardino,071,2014,11,GRAV,Culex stigmatosoma,1,9,0
California,06,San Bernardino,071,2015,1,GRAV,Culex quinquefasciatus,42,758,0
California,06,San Bernardino,071,2015,2,GRAV,Culex quinquefasciatus,17,549,0
California,06,San Bernardino,071,2015,2,GRAV,Culex stigmatosoma,1,5,0
California,06,San Bernardino,071,2015,5,CO2,Culex quinquefasciatus,2,49,0
California,06,San Bernardino,071,2015,5,CO2,Culex stigmatosoma,3,91,0
California,06,San Bernardino,071,2015,5,CO2,Culex tarsalis,1,5,0
California,06,San Bernardino,071,2015,5,GRAV,Culex quinquefasciatus,10,112,0
California,06,San Bernardino,071,2015,5,OTHER,Culex quinquefasciatus,1,5,0
California,06,San Bernardino,071,2015,6,CO2,Culex quinquefasciatus,76,2285,5
California,06,San Bernardino,071,2015,6,CO2,Culex stigmatosoma,29,999,3
California,06,San Bernardino,071,2015,6,CO2,Culex tarsalis,11,97,1
California,06,San Bernardino,071,2015,6,GRAV,Culex quinquefasciatus,186,6212,4
California,06,San Bernardino,071,2015,6,GRAV,Culex stigmatosoma,24,195,0
California,06,San Bernardino,071,2015,6,OTHER,Culex quinquefasciatus,2,41,0
California,06,San Bernardino,071,2015,6,OTHER,Culex stigmatosoma,1,5,0
California,06,San Bernardino,071,2015,7,CO2,Culex quinquefasciatus,68,1856,20
California,06,San Bernardino,071,2015,7,CO2,Culex stigmatosoma,13,407,2
California,06,San Bernardino,071,2015,7,CO2,Culex tarsalis,6,44,0
California,06,San Bernardino,071,2015,7,GRAV,Culex quinquefasciatus,119,3115,37
California,06,San Bernardino,071,2015,7,GRAV,Culex stigmatosoma,6,98,1
California,06,San Bernardino,071,2015,7,OTHER,Culex quinquefasciatus,3,25,0
California,06,San Bernardino,071,2015,7,OTHER,Culex stigmatosoma,2,11,0
California,06,San Bernardino,071,2015,8,CO2,Culex quinquefasciatus,40,777,8
California,06,San Bernardino,071,2015,8,CO2,Culex stigmatosoma,10,149,3
California,06,San Bernardino,071,2015,8,CO2,Culex tarsalis,3,37,1
California,06,San Bernardino,071,2015,8,GRAV,Culex quinquefasciatus,169,3246,82
California,06,San Bernardino,071,2015,8,GRAV,Culex stigmatosoma,5,41,2
California,06,San Bernardino,071,2015,8,OTHER,Culex quinquefasciatus,1,7,0
California,06,San Bernardino,071,2015,9,CO2,Culex quinquefasciatus,105,2327,5
California,06,San Bernardino,071,2015,9,CO2,Culex stigmatosoma,23,407,6
California,06,San Bernardino,071,2015,9,CO2,Culex tarsalis,45,1528,2
California,06,San Bernardino,071,2015,9,GRAV,Culex quinquefasciatus,123,1990,42
California,06,San Bernardino,071,2015,9,GRAV,Culex stigmatosoma,4,20,0
California,06,San Bernardino,071,2015,10,CO2,Culex quinquefasciatus,99,2370,4
California,06,San Bernardino,071,2015,10,CO2,Culex stigmatosoma,25,318,1
California,06,San Bernardino,071,2015,10,CO2,Culex tarsalis,39,737,2
California,06,San Bernardino,071,2015,10,GRAV,Culex quinquefasciatus,230,5507,39
California,06,San Bernardino,071,2015,10,GRAV,Culex stigmatosoma,3,19,0
California,06,San Bernardino,071,2015,10,OTHER,Culex quinquefasciatus,3,32,0
California,06,San Bernardino,071,2015,10,OTHER,Culex stigmatosoma,1,7,0
California,06,San Bernardino,071,2015,11,CO2,Culex quinquefasciatus,27,502,0
California,06,San Bernardino,071,2015,11,CO2,Culex stigmatosoma,1,46,0
California,06,San Bernardino,071,2015,11,CO2,Culex tarsalis,2,12,0
California,06,San Bernardino,071,2015,11,GRAV,Culex quinquefasciatus,69,1350,0
California,06,San Bernardino,071,2015,11,OTHER,Culex quinquefasciatus,1,6,0
California,06,San Bernardino,071,2015,12,CO2,Culex quinquefasciatus,3,65,0
California,06,San Bernardino,071,2015,12,GRAV,Culex quinquefasciatus,40,838,1
California,06,San Bernardino,071,2016,1,GRAV,Culex quinquefasciatus,19,192,0
California,06,San Bernardino,071,2016,2,GRAV,Culex quinquefasciatus,49,769,0
California,06,San Bernardino,071,2016,2,GRAV,Culex stigmatosoma,8,81,0
California,06,San Bernardino,071,2016,3,CO2,Culex quinquefasciatus,2,13,0
California,06,San Bernardino,071,2016,3,CO2,Culex stigmatosoma,2,21,0
California,06,San Bernardino,071,2016,3,CO2,Culex tarsalis,7,56,0
California,06,San Bernardino,071,2016,3,GRAV,Culex quinquefasciatus,52,954,0
California,06,San Bernardino,071,2016,3,GRAV,Culex stigmatosoma,1,6,0
California,06,San Bernardino,071,2016,4,CO2,Culex quinquefasciatus,15,151,0
California,06,San Bernardino,071,2016,4,CO2,Culex stigmatosoma,3,40,0
California,06,San Bernardino,071,2016,4,CO2,Culex tarsalis,27,314,0
California,06,San Bernardino,071,2016,4,GRAV,Culex quinquefasciatus,160,3403,0
California,06,San Bernardino,071,2016,4,GRAV,Culex stigmatosoma,11,92,0
California,06,San Bernardino,071,2016,4,GRAV,Culex tarsalis,1,10,0
California,06,San Bernardino,071,2016,5,CO2,Culex quinquefasciatus,28,394,0
California,06,San Bernardino,071,2016,5,CO2,Culex stigmatosoma,6,110,0
California,06,San Bernardino,071,2016,5,CO2,Culex tarsalis,35,773,0
California,06,San Bernardino,071,2016,5,GRAV,Culex quinquefasciatus,161,3133,6
California,06,San Bernardino,071,2016,5,GRAV,Culex stigmatosoma,9,81,0
California,06,San Bernardino,071,2016,5,OTHER,Culex quinquefasciatus,1,9,0
California,06,San Bernardino,071,2016,6,CO2,Culex quinquefasciatus,82,2248,2
California,06,San Bernardino,071,2016,6,CO2,Culex stigmatosoma,19,541,0
California,06,San Bernardino,071,2016,6,CO2,Culex tarsalis,76,2385,4
California,06,San Bernardino,071,2016,6,GRAV,Culex quinquefasciatus,178,3155,5
California,06,San Bernardino,071,2016,6,GRAV,Culex stigmatosoma,20,178,0
California,06,San Bernardino,071,2016,6,OTHER,Culex quinquefasciatus,3,15,0
California,06,San Bernardino,071,2016,6,OTHER,Culex stigmatosoma,4,38,0
California,06,San Bernardino,071,2016,7,CO2,Culex quinquefasciatus,121,3915,4
California,06,San Bernardino,071,2016,7,CO2,Culex stigmatosoma,15,305,0
California,06,San Bernardino,071,2016,7,CO2,Culex tarsalis,41,1208,1
California,06,San Bernardino,071,2016,7,GRAV,Culex quinquefasciatus,133,2395,19
California,06,San Bernardino,071,2016,7,GRAV,Culex stigmatosoma,7,50,0
California,06,San Bernardino,071,2016,7,GRAV,Culex tarsalis,3,111,0
California,06,San Bernardino,071,2016,7,OTHER,Culex quinquefasciatus,2,28,0
California,06,San Bernardino,071,2016,7,OTHER,Culex stigmatosoma,3,19,0
California,06,San Bernardino,071,2016,8,CO2,Culex quinquefasciatus,162,5349,9
California,06,San Bernardino,071,2016,8,CO2,Culex stigmatosoma,10,243,0
California,06,San Bernardino,071,2016,8,CO2,Culex tarsalis,43,761,2
California,06,San Bernardino,071,2016,8,GRAV,Culex quinquefasciatus,113,1635,17
California,06,San Bernardino,071,2016,8,GRAV,Culex stigmatosoma,7,41,0
California,06,San Bernardino,071,2016,8,GRAV,Culex tarsalis,1,7,0
California,06,San Bernardino,071,2016,8,OTHER,Culex quinquefasciatus,2,11,0
California,06,San Bernardino,071,2016,9,CO2,Culex quinquefasciatus,134,4470,0
California,06,San Bernardino,071,2016,9,CO2,Culex stigmatosoma,11,189,0
California,06,San Bernardino,071,2016,9,CO2,Culex tarsalis,133,5408,0
California,06,San Bernardino,071,2016,9,GRAV,Culex quinquefasciatus,89,1304,2
California,06,San Bernardino,071,2016,9,GRAV,Culex stigmatosoma,1,5,0
California,06,San Bernardino,071,2016,10,CO2,Culex quinquefasciatus,90,2769,0
California,06,San Bernardino,071,2016,10,CO2,Culex stigmatosoma,3,49,0
California,06,San Bernardino,071,2016,10,CO2,Culex tarsalis,64,2144,0
California,06,San Bernardino,071,2016,10,GRAV,Culex quinquefasciatus,77,1242,0
California,06,San Bernardino,071,2016,10,GRAV,Culex stigmatosoma,1,5,0
California,06,San Bernardino,071,2016,11,CO2,Culex quinquefasciatus,83,2885,1
California,06,San Bernardino,071,2016,11,CO2,Culex stigmatosoma,2,48,0
California,06,San Bernardino,071,2016,11,CO2,Culex tarsalis,16,186,0
California,06,San Bernardino,071,2016,11,GRAV,Culex quinquefasciatus,61,1027,2
California,06,San Bernardino,071,2016,12,CO2,Culex quinquefasciatus,7,109,0
California,06,San Bernardino,071,2016,12,GRAV,Culex quinquefasciatus,30,421,0
California,06,San Bernardino,071,2017,1,CO2,Culex quinquefasciatus,1,11,0
California,06,San Bernardino,071,2017,1,GRAV,Culex quinquefasciatus,4,42,0
California,06,San Bernardino,071,2017,2,GRAV,Culex quinquefasciatus,14,218,0
California,06,San Bernardino,071,2017,3,CO2,Culex quinquefasciatus,13,193,0
California,06,San Bernardino,071,2017,3,CO2,Culex stigmatosoma,8,125,0
California,06,San Bernardino,071,2017,3,CO2,Culex tarsalis,20,435,0
California,06,San Bernardino,071,2017,3,GRAV,Culex quinquefasciatus,72,1308,0
California,06,San Bernardino,071,2017,3,GRAV,Culex stigmatosoma,2,10,0
California,06,San Bernardino,071,2017,3,GRAV,Culex tarsalis,1,19,0
California,06,San Bernardino,071,2017,4,CO2,Culex quinquefasciatus,47,1192,0
California,06,San Bernardino,071,2017,4,CO2,Culex stigmatosoma,22,428,0
California,06,San Bernardino,071,2017,4,CO2,Culex tarsalis,32,609,0
California,06,San Bernardino,071,2017,4,GRAV,Culex quinquefasciatus,210,4781,0
California,06,San Bernardino,071,2017,4,GRAV,Culex stigmatosoma,17,164,0
California,06,San Bernardino,071,2017,5,BGS,Culex quinquefasciatus,10,225,0
California,06,San Bernardino,071,2017,5,BGS,Culex stigmatosoma,2,16,0
California,06,San Bernardino,071,2017,5,CO2,Culex quinquefasciatus,85,2505,0
California,06,San Bernardino,071,2017,5,CO2,Culex stigmatosoma,27,488,0
California,06,San Bernardino,071,2017,5,CO2,Culex tarsalis,21,359,0
California,06,San Bernardino,071,2017,5,GRAV,Culex quinquefasciatus,227,4708,3
California,06,San Bernardino,071,2017,5,GRAV,Culex stigmatosoma,18,123,0
California,06,San Bernardino,071,2017,6,BGS,Culex quinquefasciatus,47,1341,6
California,06,San Bernardino,071,2017,6,BGS,Culex stigmatosoma,7,73,0
California,06,San Bernardino,071,2017,6,BGS,Culex tarsalis,9,137,0
California,06,San Bernardino,071,2017,6,CO2,Culex quinquefasciatus,89,2471,2
California,06,San Bernardino,071,2017,6,CO2,Culex stigmatosoma,24,424,1
California,06,San Bernardino,071,2017,6,CO2,Culex tarsalis,39,1186,4
California,06,San Bernardino,071,2017,6,GRAV,Culex quinquefasciatus,156,3318,24
California,06,San Bernardino,071,2017,6,GRAV,Culex stigmatosoma,17,128,1
California,06,San Bernardino,071,2017,7,BGS,Culex quinquefasciatus,48,1511,26
California,06,San Bernardino,071,2017,7,BGS,Culex tarsalis,2,17,0
California,06,San Bernardino,071,2017,7,CO2,Culex quinquefasciatus,60,1092,12
California,06,San Bernardino,071,2017,7,CO2,Culex stigmatosoma,9,78,3
California,06,San Bernardino,071,2017,7,CO2,Culex tarsalis,8,74,0
California,06,San Bernardino,071,2017,7,GRAV,Culex quinquefasciatus,93,1690,52
California,06,San Bernardino,071,2017,7,GRAV,Culex stigmatosoma,6,59,2
California,06,San Bernardino,071,2017,7,GRAV,Culex tarsalis,6,109,2
California,06,San Bernardino,071,2017,8,BGS,Culex quinquefasciatus,63,1070,10
California,06,San Bernardino,071,2017,8,BGS,Culex stigmatosoma,2,15,0
California,06,San Bernardino,071,2017,8,CO2,Culex quinquefasciatus,102,3264,9
California,06,San Bernardino,071,2017,8,CO2,Culex stigmatosoma,12,140,0
California,06,San Bernardino,071,2017,8,CO2,Culex tarsalis,19,525,0
California,06,San Bernardino,071,2017,8,GRAV,Culex quinquefasciatus,114,1919,56
California,06,San Bernardino,071,2017,8,GRAV,Culex stigmatosoma,6,55,4
California,06,San Bernardino,071,2017,9,BGS,Culex quinquefasciatus,80,1935,3
California,06,San Bernardino,071,2017,9,BGS,Culex stigmatosoma,2,24,0
California,06,San Bernardino,071,2017,9,BGS,Culex tarsalis,3,17,0
California,06,San Bernardino,071,2017,9,CO2,Culex quinquefasciatus,101,2086,2
California,06,San Bernardino,071,2017,9,CO2,Culex stigmatosoma,6,54,0
California,06,San Bernardino,071,2017,9,CO2,Culex tarsalis,77,2890,1
California,06,San Bernardino,071,2017,9,GRAV,Culex quinquefasciatus,133,1960,17
California,06,San Bernardino,071,2017,10,BGS,Culex quinquefasciatus,19,174,0
California,06,San Bernardino,071,2017,10,BGS,Culex tarsalis,8,99,0
California,06,San Bernardino,071,2017,10,CO2,Culex quinquefasciatus,69,1800,0
California,06,San Bernardino,071,2017,10,CO2,Culex stigmatosoma,4,46,0
California,06,San Bernardino,071,2017,10,CO2,Culex tarsalis,51,2013,1
California,06,San Bernardino,071,2017,10,GRAV,Culex quinquefasciatus,103,1647,4
California,06,San Bernardino,071,2017,11,CO2,Culex quinquefasciatus,35,754,0
California,06,San Bernardino,071,2017,11,CO2,Culex stigmatosoma,2,13,0
California,06,San Bernardino,071,2017,11,CO2,Culex tarsalis,19,796,0
California,06,San Bernardino,071,2017,11,GRAV,Culex quinquefasciatus,76,1369,2
California,06,San Bernardino,071,2017,12,BGS,Culex quinquefasciatus,1,11,0
California,06,San Bernardino,071,2018,4,BGS,Culex quinquefasciatus,51,1071,0
California,06,San Bernardino,071,2018,4,BGS,Culex stigmatosoma,3,18,0
California,06,San Bernardino,071,2018,4,BGS,Culex tarsalis,3,28,0
California,06,San Bernardino,071,2018,4,CO2,Culex quinquefasciatus,34,579,0
California,06,San Bernardino,071,2018,4,CO2,Culex stigmatosoma,3,17,0
California,06,San Bernardino,071,2018,4,CO2,Culex tarsalis,14,304,0
California,06,San Bernardino,071,2018,4,GRAV,Culex quinquefasciatus,78,1619,1
California,06,San Bernardino,071,2018,5,BGS,Culex quinquefasciatus,49,928,0
California,06,San Bernardino,071,2018,5,BGS,Culex tarsalis,1,8,0
California,06,San Bernardino,071,2018,5,CO2,Culex quinquefasciatus,41,732,0
California,06,San Bernardino,071,2018,5,CO2,Culex stigmatosoma,2,14,0
California,06,San Bernardino,071,2018,5,CO2,Culex tarsalis,16,416,0
California,06,San Bernardino,071,2018,5,GRAV,Culex quinquefasciatus,130,2436,0
California,06,San Bernardino,071,2018,5,GRAV,Culex stigmatosoma,2,11,0
California,06,San Bernardino,071,2018,6,BGS,Culex quinquefasciatus,50,650,0
California,06,San Bernardino,071,2018,6,CO2,Culex quinquefasciatus,55,1219,0
California,06,San Bernardino,071,2018,6,CO2,Culex stigmatosoma,4,92,0
California,06,San Bernardino,071,2018,6,CO2,Culex tarsalis,29,1008,0
California,06,San Bernardino,071,2018,6,GRAV,Culex quinquefasciatus,88,1878,1
California,06,San Bernardino,071,2018,6,GRAV,Culex stigmatosoma,3,27,0
California,06,San Bernardino,071,2018,7,BGS,Culex quinquefasciatus,54,937,0
California,06,San Bernardino,071,2018,7,CO2,Culex quinquefasciatus,85,2703,0
California,06,San Bernardino,071,2018,7,CO2,Culex stigmatosoma,3,62,0
California,06,San Bernardino,071,2018,7,CO2,Culex tarsalis,42,1711,0
California,06,San Bernardino,071,2018,7,GRAV,Culex quinquefasciatus,92,1755,2
California,06,San Bernardino,071,2018,7,GRAV,Culex stigmatosoma,2,15,0
California,06,San Bernardino,071,2018,8,BGS,Culex quinquefasciatus,119,3807,3
California,06,San Bernardino,071,2018,8,CO2,Culex quinquefasciatus,82,2294,0
California,06,San Bernardino,071,2018,8,CO2,Culex stigmatosoma,6,61,0
California,06,San Bernardino,071,2018,8,CO2,Culex tarsalis,47,1507,0
California,06,San Bernardino,071,2018,8,GRAV,Culex quinquefasciatus,79,1232,2
California,06,San Bernardino,071,2018,9,BGS,Culex quinquefasciatus,31,809,1
California,06,San Bernardino,071,2018,9,CO2,Culex quinquefasciatus,50,1239,0
California,06,San Bernardino,071,2018,9,CO2,Culex stigmatosoma,4,68,0
California,06,San Bernardino,071,2018,9,CO2,Culex tarsalis,22,726,0
California,06,San Bernardino,071,2018,9,GRAV,Culex quinquefasciatus,61,886,1
California,06,San Bernardino,071,2018,10,BGS,Culex quinquefasciatus,11,333,0
California,06,San Bernardino,071,2018,10,BGS,Culex tarsalis,1,8,0
California,06,San Bernardino,071,2018,10,CO2,Culex quinquefasciatus,48,978,0
California,06,San Bernardino,071,2018,10,CO2,Culex stigmatosoma,7,101,0
California,06,San Bernardino,071,2018,10,CO2,Culex tarsalis,34,1048,0
California,06,San Bernardino,071,2018,10,GRAV,Culex quinquefasciatus,51,696,0
California,06,San Bernardino,071,2018,11,BGS,Culex quinquefasciatus,17,534,0
California,06,San Bernardino,071,2018,11,CO2,Culex quinquefasciatus,13,214,0
California,06,San Bernardino,071,2018,11,CO2,Culex tarsalis,2,10,0
California,06,San Bernardino,071,2018,11,GRAV,Culex quinquefasciatus,44,1091,0
California,06,San Bernardino,071,2019,2,CO2,Culex tarsalis,1,6,0
California,06,San Bernardino,071,2019,2,GRAV,Culex quinquefasciatus,5,37,0
California,06,San Bernardino,071,2019,3,BGS,Culex quinquefasciatus,2,15,0
California,06,San Bernardino,071,2019,3,BGS,Culex tarsalis,1,8,0
California,06,San Bernardino,071,2019,3,CO2,Culex quinquefasciatus,9,74,0
California,06,San Bernardino,071,2019,3,CO2,Culex stigmatosoma,3,24,0
California,06,San Bernardino,071,2019,3,CO2,Culex tarsalis,14,344,0
California,06,San Bernardino,071,2019,3,GRAV,Culex quinquefasciatus,20,199,0
California,06,San Bernardino,071,2019,4,BGS,Culex quinquefasciatus,47,1204,0
California,06,San Bernardino,071,2019,4,BGS,Culex stigmatosoma,1,8,0
California,06,San Bernardino,071,2019,4,BGS,Culex tarsalis,7,61,0
California,06,San Bernardino,071,2019,4,CO2,Culex quinquefasciatus,37,886,0
California,06,San Bernardino,071,2019,4,CO2,Culex stigmatosoma,8,145,0
California,06,San Bernardino,071,2019,4,CO2,Culex tarsalis,42,1450,0
California,06,San Bernardino,071,2019,4,GRAV,Culex quinquefasciatus,83,1987,0
California,06,San Bernardino,071,2019,4,GRAV,Culex stigmatosoma,1,8,0
California,06,San Bernardino,071,2019,5,BGS,Culex quinquefasciatus,71,1462,0
California,06,San Bernardino,071,2019,5,BGS,Culex stigmatosoma,3,27,0
California,06,San Bernardino,071,2019,5,BGS,Culex tarsalis,4,31,0
California,06,San Bernardino,071,2019,5,CO2,Culex quinquefasciatus,93,2935,0
California,06,San Bernardino,071,2019,5,CO2,Culex stigmatosoma,35,690,0
California,06,San Bernardino,071,2019,5,CO2,Culex tarsalis,79,3074,0
California,06,San Bernardino,071,2019,5,GRAV,Culex quinquefasciatus,82,2251,0
California,06,San Bernardino,071,2019,5,GRAV,Culex stigmatosoma,3,15,0
