DateTime,West Nile virus[en]
2015-06-02, 761
2015-06-03, 743
2015-06-04, 718
2015-06-05, 795
2015-06-06, 474
2015-06-07, 431
2015-06-08, 802
2015-06-09, 791
2015-06-10, 803
2015-06-11, 689
2015-06-12, 855
2015-06-13, 551
2015-06-14, 435
2015-06-15, 645
2015-06-16, 717
2015-06-17, 594
2015-06-18, 579
2015-06-19, 455
2015-06-20, 348
2015-06-21, 333
2015-06-22, 541
2015-06-23, 673
2015-06-24, 632
2015-06-25, 690
2015-06-26, 659
2015-06-27, 363
2015-06-28, 386
2015-06-29, 567
2015-06-30, 690
2015-07-01, 811
2015-07-02, 781
2015-07-03, 554
2015-07-04, 429
2015-07-05, 458
2015-07-06, 763
2015-07-07, 981
2015-07-08, 1008
2015-07-09, 1038
2015-07-10, 778
2015-07-11, 487
2015-07-12, 563
2015-07-13, 726
2015-07-14, 786
2015-07-15, 887
2015-07-16, 809
2015-07-17, 676
2015-07-18, 463
2015-07-19, 564
2015-07-20, 848
2015-07-21, 796
2015-07-22, 1132
2015-07-23, 790
2015-07-24, 795
2015-07-25, 525
2015-07-26, 442
2015-07-27, 833
2015-07-28, 801
2015-07-29, 771
2015-07-30, 745
2015-07-31, 770
2015-08-01, 549
2015-08-02, 479
2015-08-03, 622
2015-08-04, 831
2015-08-05, 820
2015-08-06, 731
2015-08-07, 668
2015-08-08, 444
2015-08-09, 398
2015-08-10, 948
2015-08-11, 923
2015-08-12, 772
2015-08-13, 676
2015-08-14, 693
2015-08-15, 457
2015-08-16, 460
2015-08-17, 696
2015-08-18, 1020
2015-08-19, 911
2015-08-20, 847
2015-08-21, 951
2015-08-22, 634
2015-08-23, 510
2015-08-24, 694
2015-08-25, 833
2015-08-26, 980
2015-08-27, 821
2015-08-28, 748
2015-08-29, 501
2015-08-30, 433
2015-08-31, 830
2015-09-01, 890
2015-09-02, 796
2015-09-03, 723
2015-09-04, 766
2015-09-05, 497
2015-09-06, 425
2015-09-07, 940
2015-09-08, 938
2015-09-09, 969
2015-09-10, 940
2015-09-11, 781
2015-09-12, 497
2015-09-13, 454
2015-09-14, 688
2015-09-15, 829
2015-09-16, 1171
2015-09-17, 849
2015-09-18, 731
2015-09-19, 455
2015-09-20, 464
2015-09-21, 728
2015-09-22, 798
2015-09-23, 893
2015-09-24, 726
2015-09-25, 636
2015-09-26, 371
2015-09-27, 455
2015-09-28, 613
2015-09-29, 735
2015-09-30, 677
2015-10-01, 594
2015-10-02, 546
2015-10-03, 381
2015-10-04, 356
2015-10-05, 574
2015-10-06, 600
2015-10-07, 630
2015-10-08, 618
2015-10-09, 554
2015-10-10, 337
2015-10-11, 357
2015-10-12, 565
2015-10-13, 1121
2015-10-14, 711
2015-10-15, 582
2015-10-16, 568
2015-10-17, 333
2015-10-18, 359
2015-10-19, 576
2015-10-20, 604
2015-10-21, 551
2015-10-22, 548
2015-10-23, 509
2015-10-24, 289
2015-10-25, 419
2015-10-26, 579
2015-10-27, 516
2015-10-28, 576
2015-10-29, 578
2015-10-30, 501
2015-10-31, 259
2015-11-01, 342
2015-11-02, 557
2015-11-03, 566
2015-11-04, 587
2015-11-05, 557
2015-11-06, 518
2015-11-07, 337
2015-11-08, 356
2015-11-09, 538
2015-11-10, 628
2015-11-11, 490
2015-11-12, 537
2015-11-13, 486
2015-11-14, 298
2015-11-15, 374
2015-11-16, 554
2015-11-17, 560
2015-11-18, 531
2015-11-19, 512
2015-11-20, 468
2015-11-21, 248
2015-11-22, 319
2015-11-23, 488
2015-11-24, 536
2015-11-25, 391
2015-11-26, 326
2015-11-27, 282
2015-11-28, 337
2015-11-29, 395
2015-11-30, 544
2015-12-01, 593
2015-12-02, 568
2015-12-03, 493
2015-12-04, 416
2015-12-05, 268
2015-12-06, 384
2015-12-07, 499
2015-12-08, 472
2015-12-09, 486
2015-12-10, 447
2015-12-11, 562
2015-12-12, 519
2015-12-13, 378
2015-12-14, 551
2015-12-15, 444
2015-12-16, 467
2015-12-17, 392
2015-12-18, 319
2015-12-19, 227
2015-12-20, 188
2015-12-21, 249
2015-12-22, 256
2015-12-23, 276
2015-12-24, 297
2015-12-25, 142
2015-12-26, 188
2015-12-27, 192
2015-12-28, 214
2015-12-29, 246
2015-12-30, 280
2015-12-31, 198
2016-01-01, 10
2016-01-02, 3
2016-01-03, 6
2016-01-04, 5
2016-01-05, 6
2016-01-06, 12
2016-01-07, 9
2016-01-08, 10
2016-01-09, 3
2016-01-10, 13
2016-01-11, 6
2016-01-12, 13
2016-01-13, 4
2016-01-14, 7
2016-01-15, 12
2016-01-16, 3
2016-01-17, 4
2016-01-18, 10
2016-01-19, 7
2016-01-20, 5
2016-01-21, 9
2016-01-22, 11
2016-01-23, 5
2016-01-24, 13
2016-01-25, 17
2016-01-26, 11
2016-01-27, 18
2016-01-28, 22
2016-01-29, 33
2016-01-30, 18
2016-01-31, 21
2016-02-01, 25
2016-02-02, 26
2016-02-03, 30
2016-02-04, 25
2016-02-05, 16
2016-02-06, 24
2016-02-07, 11
2016-02-08, 11
2016-02-09, 13
2016-02-10, 24
2016-02-11, 18
2016-02-12, 11
2016-02-13, 10
2016-02-14, 9
2016-02-15, 14
2016-02-16, 18
2016-02-17, 12
2016-02-18, 16
2016-02-19, 14
2016-02-20, 8
2016-02-21, 5
2016-02-22, 6
2016-02-23, 9
2016-02-24, 12
2016-02-25, 11
2016-02-26, 16
2016-02-27, 16
2016-02-28, 14
2016-02-29, 11
2016-03-01, 15
2016-03-02, 6
2016-03-03, 10
2016-03-04, 11
2016-03-05, 10
2016-03-06, 11
2016-03-07, 7
2016-03-08, 13
2016-03-09, 11
2016-03-10, 9
2016-03-11, 8
2016-03-12, 13
2016-03-13, 11
2016-03-14, 10
2016-03-15, 16
2016-03-16, 12
2016-03-17, 16
2016-03-18, 10
2016-03-19, 6
2016-03-20, 10
2016-03-21, 11
2016-03-22, 10
2016-03-23, 9
2016-03-24, 15
2016-03-25, 10
2016-03-26, 4
2016-03-27, 10
2016-03-28, 9
2016-03-29, 16
2016-03-30, 11
2016-03-31, 9
2016-04-01, 15
2016-04-02, 6
2016-04-03, 7
2016-04-04, 15
2016-04-05, 20
2016-04-06, 12
2016-04-07, 7
2016-04-08, 5
2016-04-09, 14
2016-04-10, 10
2016-04-11, 4
2016-04-12, 6
2016-04-13, 16
2016-04-14, 7
2016-04-15, 11
2016-04-16, 7
2016-04-17, 6
2016-04-18, 7
2016-04-19, 4
2016-04-20, 8
2016-04-21, 10
2016-04-22, 9
2016-04-23, 4
2016-04-24, 7
2016-04-25, 14
2016-04-26, 14
2016-04-27, 6
2016-04-28, 7
2016-04-29, 9
2016-04-30, 2
2016-05-01, 13
2016-05-02, 12
2016-05-03, 8
2016-05-04, 8
2016-05-05, 7
2016-05-06, 8
2016-05-07, 9
2016-05-08, 6
2016-05-09, 8
2016-05-10, 11
2016-05-11, 5
2016-05-12, 6
2016-05-13, 6
2016-05-14, 4
2016-05-15, 10
2016-05-16, 12
2016-05-17, 9
2016-05-18, 12
2016-05-19, 9
2016-05-20, 7
2016-05-21, 9
2016-05-22, 4
2016-05-23, 4
2016-05-24, 10
2016-05-25, 9
2016-05-26, 87
2016-05-27, 143
2016-05-28, 105
2016-05-29, 177
2016-05-30, 254
2016-05-31, 361
2016-06-01, 358
2016-06-02, 288
2016-06-03, 262
2016-06-04, 180
2016-06-05, 186
2016-06-06, 310
2016-06-07, 316
2016-06-08, 322
2016-06-09, 312
2016-06-10, 231
2016-06-11, 184
2016-06-12, 155
2016-06-13, 265
2016-06-14, 263
2016-06-15, 269
2016-06-16, 282
2016-06-17, 235
2016-06-18, 163
2016-06-19, 168
2016-06-20, 346
2016-06-21, 325
2016-06-22, 269
2016-06-23, 290
2016-06-24, 245
2016-06-25, 179
2016-06-26, 190
2016-06-27, 253
2016-06-28, 283
2016-06-29, 263
2016-06-30, 240
2016-07-01, 252
2016-07-02, 179
2016-07-03, 178
2016-07-04, 191
2016-07-05, 344
2016-07-06, 372
2016-07-07, 308
2016-07-08, 362
2016-07-09, 171
2016-07-10, 158
2016-07-11, 292
2016-07-12, 292
2016-07-13, 298
2016-07-14, 325
2016-07-15, 361
2016-07-16, 256
2016-07-17, 194
2016-07-18, 316
2016-07-19, 326
2016-07-20, 319
2016-07-21, 323
2016-07-22, 356
2016-07-23, 246
2016-07-24, 217
2016-07-25, 351
2016-07-26, 333
2016-07-27, 327
2016-07-28, 461
2016-07-29, 493
2016-07-30, 390
2016-07-31, 275
2016-08-01, 503
2016-08-02, 436
2016-08-03, 575
2016-08-04, 593
2016-08-05, 634
2016-08-06, 346
2016-08-07, 322
2016-08-08, 500
2016-08-09, 606
2016-08-10, 666
2016-08-11, 388
2016-08-12, 316
2016-08-13, 249
2016-08-14, 186
2016-08-15, 401
2016-08-16, 453
2016-08-17, 497
2016-08-18, 448
2016-08-19, 407
2016-08-20, 290
2016-08-21, 220
2016-08-22, 460
2016-08-23, 514
2016-08-24, 456
2016-08-25, 369
2016-08-26, 405
2016-08-27, 231
2016-08-28, 211
2016-08-29, 478
2016-08-30, 577
2016-08-31, 495
2016-09-01, 500
2016-09-02, 423
2016-09-03, 217
2016-09-04, 204
2016-09-05, 290
2016-09-06, 408
2016-09-07, 459
2016-09-08, 531
2016-09-09, 445
2016-09-10, 295
2016-09-11, 261
2016-09-12, 515
2016-09-13, 515
2016-09-14, 449
2016-09-15, 566
2016-09-16, 416
2016-09-17, 209
2016-09-18, 233
2016-09-19, 405
2016-09-20, 530
2016-09-21, 553
2016-09-22, 445
2016-09-23, 312
2016-09-24, 241
2016-09-25, 166
2016-09-26, 313
2016-09-27, 313
2016-09-28, 348
2016-09-29, 396
2016-09-30, 288
2016-10-01, 218
2016-10-02, 179
2016-10-03, 281
2016-10-04, 304
2016-10-05, 328
2016-10-06, 302
2016-10-07, 264
2016-10-08, 136
2016-10-09, 163
2016-10-10, 240
2016-10-11, 380
2016-10-12, 290
2016-10-13, 291
2016-10-14, 241
2016-10-15, 140
2016-10-16, 211
2016-10-17, 454
2016-10-18, 395
2016-10-19, 334
2016-10-20, 336
2016-10-21, 269
2016-10-22, 347
2016-10-23, 430
2016-10-24, 328
2016-10-25, 258
2016-10-26, 247
2016-10-27, 259
2016-10-28, 213
2016-10-29, 132
2016-10-30, 198
2016-10-31, 250
2016-11-01, 246
2016-11-02, 313
2016-11-03, 252
2016-11-04, 241
2016-11-05, 118
2016-11-06, 265
2016-11-07, 379
2016-11-08, 308
2016-11-09, 266
2016-11-10, 262
2016-11-11, 198
2016-11-12, 156
2016-11-13, 204
2016-11-14, 302
2016-11-15, 400
2016-11-16, 356
2016-11-17, 252
2016-11-18, 249
2016-11-19, 137
2016-11-20, 204
2016-11-21, 263
2016-11-22, 233
2016-11-23, 191
2016-11-24, 149
2016-11-25, 167
2016-11-26, 164
2016-11-27, 162
2016-11-28, 268
2016-11-29, 299
2016-11-30, 247
2016-12-01, 277
2016-12-02, 225
2016-12-03, 132
2016-12-04, 143
2016-12-05, 250
2016-12-06, 270
2016-12-07, 276
2016-12-08, 222
2016-12-09, 218
2016-12-10, 120
2016-12-11, 147
2016-12-12, 249
2016-12-13, 252
2016-12-14, 210
2016-12-15, 240
2016-12-16, 174
2016-12-17, 101
2016-12-18, 121
2016-12-19, 186
2016-12-20, 152
2016-12-21, 111
2016-12-22, 114
2016-12-23, 78
2016-12-24, 54
2016-12-25, 72
2016-12-26, 61
2016-12-27, 106
2016-12-28, 105
2016-12-29, 116
2016-12-30, 112
2016-12-31, 84
2017-01-01, 60
2017-01-02, 114
2017-01-03, 127
2017-01-04, 171
2017-01-05, 232
2017-01-06, 175
2017-01-07, 116
2017-01-08, 142
2017-01-09, 244
2017-01-10, 201
2017-01-11, 207
2017-01-12, 225
2017-01-13, 176
2017-01-14, 122
2017-01-15, 139
2017-01-16, 170
2017-01-17, 184
2017-01-18, 213
2017-01-19, 194
2017-01-20, 173
2017-01-21, 136
2017-01-22, 124
2017-01-23, 229
2017-01-24, 217
2017-01-25, 289
2017-01-26, 261
2017-01-27, 155
2017-01-28, 121
2017-01-29, 137
2017-01-30, 239
2017-01-31, 190
2017-02-01, 206
2017-02-02, 246
2017-02-03, 211
2017-02-04, 132
2017-02-05, 109
2017-02-06, 239
2017-02-07, 232
2017-02-08, 304
2017-02-09, 308
2017-02-10, 300
2017-02-11, 203
2017-02-12, 165
2017-02-13, 285
2017-02-14, 290
2017-02-15, 307
2017-02-16, 256
2017-02-17, 225
2017-02-18, 171
2017-02-19, 157
2017-02-20, 233
2017-02-21, 232
2017-02-22, 269
2017-02-23, 243
2017-02-24, 207
2017-02-25, 118
2017-02-26, 150
2017-02-27, 299
2017-02-28, 265
2017-03-01, 297
2017-03-02, 253
2017-03-03, 222
2017-03-04, 155
2017-03-05, 136
2017-03-06, 273
2017-03-07, 226
2017-03-08, 248
2017-03-09, 191
2017-03-10, 194
2017-03-11, 122
2017-03-12, 161
2017-03-13, 242
2017-03-14, 236
2017-03-15, 229
2017-03-16, 215
2017-03-17, 177
2017-03-18, 116
2017-03-19, 157
2017-03-20, 269
2017-03-21, 294
2017-03-22, 301
2017-03-23, 272
2017-03-24, 198
2017-03-25, 115
2017-03-26, 149
2017-03-27, 279
2017-03-28, 256
2017-03-29, 298
2017-03-30, 317
2017-03-31, 231
2017-04-01, 147
2017-04-02, 244
2017-04-03, 264
2017-04-04, 271
2017-04-05, 270
2017-04-06, 247
2017-04-07, 227
2017-04-08, 137
2017-04-09, 136
2017-04-10, 238
2017-04-11, 288
2017-04-12, 244
2017-04-13, 269
2017-04-14, 176
2017-04-15, 155
2017-04-16, 145
2017-04-17, 291
2017-04-18, 317
2017-04-19, 265
2017-04-20, 306
2017-04-21, 222
2017-04-22, 171
2017-04-23, 172
2017-04-24, 280
2017-04-25, 294
2017-04-26, 266
2017-04-27, 262
2017-04-28, 216
2017-04-29, 137
2017-04-30, 155
2017-05-01, 313
2017-05-02, 295
2017-05-03, 281
2017-05-04, 297
2017-05-05, 208
2017-05-06, 124
2017-05-07, 177
2017-05-08, 265
2017-05-09, 253
2017-05-10, 258
2017-05-11, 286
2017-05-12, 258
2017-05-13, 173
2017-05-14, 176
2017-05-15, 309
2017-05-16, 242
2017-05-17, 220
2017-05-18, 240
2017-05-19, 246
2017-05-20, 164
2017-05-21, 149
2017-05-22, 247
2017-05-23, 266
2017-05-24, 212
2017-05-25, 214
2017-05-26, 168
2017-05-27, 119
2017-05-28, 115
2017-05-29, 166
2017-05-30, 296
2017-05-31, 306
2017-06-01, 255
2017-06-02, 214
2017-06-03, 142
2017-06-04, 178
2017-06-05, 282
2017-06-06, 273
2017-06-07, 260
2017-06-08, 258
2017-06-09, 194
2017-06-10, 155
2017-06-11, 194
2017-06-12, 269
2017-06-13, 345
2017-06-14, 359
2017-06-15, 297
2017-06-16, 233
2017-06-17, 173
2017-06-18, 150
2017-06-19, 287
2017-06-20, 313
2017-06-21, 305
2017-06-22, 235
2017-06-23, 257
2017-06-24, 155
2017-06-25, 184
2017-06-26, 335
2017-06-27, 225
2017-06-28, 302
2017-06-29, 284
2017-06-30, 316
2017-07-01, 290
2017-07-02, 208
2017-07-03, 239
2017-07-04, 229
2017-07-05, 301
2017-07-06, 683
2017-07-07, 598
2017-07-08, 265
2017-07-09, 233
2017-07-10, 376
2017-07-11, 394
2017-07-12, 430
2017-07-13, 433
2017-07-14, 344
2017-07-15, 222
2017-07-16, 238
2017-07-17, 456
2017-07-18, 440
2017-07-19, 528
2017-07-20, 602
2017-07-21, 478
2017-07-22, 324
2017-07-23, 259
2017-07-24, 364
2017-07-25, 420
2017-07-26, 902
2017-07-27, 709
2017-07-28, 485
2017-07-29, 221
2017-07-30, 228
2017-07-31, 355
2017-08-01, 446
2017-08-02, 499
2017-08-03, 562
2017-08-04, 450
2017-08-05, 453
2017-08-06, 234
2017-08-07, 380
2017-08-08, 438
2017-08-09, 538
2017-08-10, 427
2017-08-11, 420
2017-08-12, 212
2017-08-13, 225
2017-08-14, 353
2017-08-15, 453
2017-08-16, 493
2017-08-17, 422
2017-08-18, 373
2017-08-19, 209
2017-08-20, 172
2017-08-21, 287
2017-08-22, 446
2017-08-23, 746
2017-08-24, 606
2017-08-25, 552
2017-08-26, 279
2017-08-27, 206
2017-08-28, 407
2017-08-29, 454
2017-08-30, 371
2017-08-31, 439
2017-09-01, 452
2017-09-02, 261
2017-09-03, 239
2017-09-04, 237
2017-09-05, 378
2017-09-06, 410
2017-09-07, 426
2017-09-08, 359
2017-09-09, 197
2017-09-10, 201
2017-09-11, 386
2017-09-12, 617
2017-09-13, 460
2017-09-14, 334
2017-09-15, 408
2017-09-16, 278
2017-09-17, 204
2017-09-18, 391
2017-09-19, 358
2017-09-20, 357
2017-09-21, 370
2017-09-22, 374
2017-09-23, 172
2017-09-24, 203
2017-09-25, 351
2017-09-26, 375
2017-09-27, 342
2017-09-28, 322
2017-09-29, 299
2017-09-30, 152
2017-10-01, 169
2017-10-02, 271
2017-10-03, 336
2017-10-04, 266
2017-10-05, 257
2017-10-06, 238
2017-10-07, 156
2017-10-08, 226
2017-10-09, 284
2017-10-10, 291
2017-10-11, 304
2017-10-12, 267
2017-10-13, 338
2017-10-14, 187
2017-10-15, 177
2017-10-16, 266
2017-10-17, 316
2017-10-18, 291
2017-10-19, 277
2017-10-20, 211
2017-10-21, 137
2017-10-22, 162
2017-10-23, 361
2017-10-24, 329
2017-10-25, 347
2017-10-26, 255
2017-10-27, 236
2017-10-28, 153
2017-10-29, 171
2017-10-30, 261
2017-10-31, 241
2017-11-01, 278
2017-11-02, 215
2017-11-03, 231
2017-11-04, 132
2017-11-05, 158
2017-11-06, 283
2017-11-07, 291
2017-11-08, 296
2017-11-09, 244
2017-11-10, 206
2017-11-11, 141
2017-11-12, 150
2017-11-13, 260
2017-11-14, 269
2017-11-15, 244
2017-11-16, 235
2017-11-17, 187
2017-11-18, 139
2017-11-19, 136
2017-11-20, 266
2017-11-21, 207
2017-11-22, 226
2017-11-23, 155
2017-11-24, 132
2017-11-25, 134
2017-11-26, 149
2017-11-27, 265
2017-11-28, 262
2017-11-29, 274
2017-11-30, 247
2017-12-01, 225
2017-12-02, 144
2017-12-03, 183
2017-12-04, 242
2017-12-05, 242
2017-12-06, 231
2017-12-07, 255
2017-12-08, 216
2017-12-09, 135
2017-12-10, 151
2017-12-11, 210
2017-12-12, 221
2017-12-13, 212
2017-12-14, 220
2017-12-15, 175
2017-12-16, 73
2017-12-17, 78
2017-12-18, 164
2017-12-19, 159
2017-12-20, 139
2017-12-21, 155
2017-12-22, 85
2017-12-23, 73
2017-12-24, 52
2017-12-25, 68
2017-12-26, 66
2017-12-27, 102
2017-12-28, 107
2017-12-29, 85
2017-12-30, 66
2017-12-31, 58
2018-01-01, 63
2018-01-02, 106
2018-01-03, 132
2018-01-04, 123
2018-01-05, 100
2018-01-06, 96
2018-01-07, 94
2018-01-08, 191
2018-01-09, 183
2018-01-10, 194
2018-01-11, 208
2018-01-12, 138
2018-01-13, 106
2018-01-14, 106
2018-01-15, 175
2018-01-16, 212
2018-01-17, 204
2018-01-18, 209
2018-01-19, 168
2018-01-20, 135
2018-01-21, 269
2018-01-22, 186
2018-01-23, 190
2018-01-24, 197
2018-01-25, 257
2018-01-26, 165
2018-01-27, 114
2018-01-28, 132
2018-01-29, 218
2018-01-30, 225
2018-01-31, 205
2018-02-01, 186
2018-02-02, 160
2018-02-03, 119
2018-02-04, 114
2018-02-05, 192
2018-02-06, 200
2018-02-07, 225
2018-02-08, 211
2018-02-09, 175
2018-02-10, 86
2018-02-11, 120
2018-02-12, 195
2018-02-13, 198
2018-02-14, 204
2018-02-15, 175
2018-02-16, 168
2018-02-17, 107
2018-02-18, 122
2018-02-19, 177
2018-02-20, 204
2018-02-21, 209
2018-02-22, 210
2018-02-23, 167
2018-02-24, 107
2018-02-25, 138
2018-02-26, 201
2018-02-27, 186
2018-02-28, 201
2018-03-01, 239
2018-03-02, 206
2018-03-03, 132
2018-03-04, 141
2018-03-05, 256
2018-03-06, 256
2018-03-07, 179
2018-03-08, 233
2018-03-09, 206
2018-03-10, 82
2018-03-11, 114
2018-03-12, 181
2018-03-13, 187
2018-03-14, 184
2018-03-15, 186
2018-03-16, 144
2018-03-17, 96
2018-03-18, 114
2018-03-19, 249
2018-03-20, 220
2018-03-21, 217
2018-03-22, 223
2018-03-23, 167
2018-03-24, 105
2018-03-25, 129
2018-03-26, 204
2018-03-27, 191
2018-03-28, 170
2018-03-29, 198
2018-03-30, 112
2018-03-31, 65
2018-04-01, 139
2018-04-02, 177
2018-04-03, 202
2018-04-04, 202
2018-04-05, 186
2018-04-06, 178
2018-04-07, 142
2018-04-08, 144
2018-04-09, 191
2018-04-10, 575
2018-04-11, 227
2018-04-12, 207
2018-04-13, 186
2018-04-14, 108
2018-04-15, 172
2018-04-16, 241
2018-04-17, 243
2018-04-18, 249
2018-04-19, 198
2018-04-20, 143
2018-04-21, 95
2018-04-22, 153
2018-04-23, 198
2018-04-24, 186
2018-04-25, 225
2018-04-26, 168
2018-04-27, 131
2018-04-28, 112
2018-04-29, 148
2018-04-30, 233
2018-05-01, 263
2018-05-02, 270
2018-05-03, 252
2018-05-04, 196
2018-05-05, 134
2018-05-06, 117
2018-05-07, 223
2018-05-08, 192
2018-05-09, 209
2018-05-10, 194
2018-05-11, 151
2018-05-12, 93
2018-05-13, 93
2018-05-14, 220
2018-05-15, 237
2018-05-16, 199
2018-05-17, 201
2018-05-18, 176
2018-05-19, 93
2018-05-20, 125
2018-05-21, 185
2018-05-22, 197
2018-05-23, 256
2018-05-24, 206
2018-05-25, 160
2018-05-26, 184
2018-05-27, 132
2018-05-28, 191
2018-05-29, 178
2018-05-30, 203
2018-05-31, 299
2018-06-01, 265
2018-06-02, 160
2018-06-03, 153
2018-06-04, 262
2018-06-05, 243
2018-06-06, 203
2018-06-07, 235
2018-06-08, 196
2018-06-09, 156
2018-06-10, 166
2018-06-11, 228
2018-06-12, 250
2018-06-13, 262
2018-06-14, 232
2018-06-15, 185
2018-06-16, 162
2018-06-17, 214
2018-06-18, 279
2018-06-19, 422
2018-06-20, 300
2018-06-21, 269
2018-06-22, 262
2018-06-23, 113
2018-06-24, 174
2018-06-25, 212
2018-06-26, 232
2018-06-27, 282
2018-06-28, 294
2018-06-29, 372
2018-06-30, 193
2018-07-01, 163
2018-07-02, 250
2018-07-03, 262
2018-07-04, 207
2018-07-05, 283
2018-07-06, 279
2018-07-07, 172
2018-07-08, 176
2018-07-09, 315
2018-07-10, 291
2018-07-11, 350
2018-07-12, 335
2018-07-13, 378
2018-07-14, 225
2018-07-15, 191
2018-07-16, 337
2018-07-17, 520
2018-07-18, 447
2018-07-19, 543
2018-07-20, 429
2018-07-21, 247
2018-07-22, 246
2018-07-23, 359
2018-07-24, 412
2018-07-25, 554
2018-07-26, 560
2018-07-27, 627
2018-07-28, 411
2018-07-29, 342
2018-07-30, 496
2018-07-31, 576
2018-08-01, 649
2018-08-02, 867
2018-08-03, 1582
2018-08-04, 585
2018-08-05, 381
2018-08-06, 450
2018-08-07, 538
2018-08-08, 664
2018-08-09, 941
2018-08-10, 808
2018-08-11, 450
2018-08-12, 355
2018-08-13, 605
2018-08-14, 770
2018-08-15, 696
2018-08-16, 651
2018-08-17, 563
2018-08-18, 413
2018-08-19, 358
2018-08-20, 527
2018-08-21, 616
2018-08-22, 733
2018-08-23, 1082
2018-08-24, 928
2018-08-25, 438
2018-08-26, 355
2018-08-27, 583
2018-08-28, 630
2018-08-29, 896
2018-08-30, 878
2018-08-31, 760
2018-09-01, 420
2018-09-02, 416
2018-09-03, 614
2018-09-04, 766
2018-09-05, 996
2018-09-06, 548
2018-09-07, 538
2018-09-08, 337
2018-09-09, 233
2018-09-10, 584
2018-09-11, 783
2018-09-12, 527
2018-09-13, 654
2018-09-14, 534
2018-09-15, 360
2018-09-16, 337
2018-09-17, 525
2018-09-18, 602
2018-09-19, 490
2018-09-20, 541
2018-09-21, 531
2018-09-22, 324
2018-09-23, 240
2018-09-24, 430
2018-09-25, 468
2018-09-26, 432
2018-09-27, 477
2018-09-28, 438
2018-09-29, 283
2018-09-30, 321
2018-10-01, 653
2018-10-02, 504
2018-10-03, 412
2018-10-04, 427
2018-10-05, 409
2018-10-06, 263
2018-10-07, 228
2018-10-08, 378
2018-10-09, 372
2018-10-10, 300
2018-10-11, 285
2018-10-12, 215
2018-10-13, 125
2018-10-14, 145
2018-10-15, 233
2018-10-16, 208
2018-10-17, 211
2018-10-18, 176
2018-10-19, 150
2018-10-20, 115
2018-10-21, 132
2018-10-22, 236
2018-10-23, 211
2018-10-24, 196
2018-10-25, 143
2018-10-26, 155
2018-10-27, 91
2018-10-28, 120
2018-10-29, 224
2018-10-30, 214
2018-10-31, 173
2018-11-01, 146
2018-11-02, 145
2018-11-03, 86
2018-11-04, 98
2018-11-05, 166
2018-11-06, 145
2018-11-07, 151
2018-11-08, 140
2018-11-09, 157
2018-11-10, 67
2018-11-11, 95
2018-11-12, 149
2018-11-13, 149
2018-11-14, 159
2018-11-15, 137
2018-11-16, 106
2018-11-17, 94
2018-11-18, 80
2018-11-19, 127
2018-11-20, 111
2018-11-21, 114
2018-11-22, 87
2018-11-23, 76
2018-11-24, 105
2018-11-25, 101
2018-11-26, 211
2018-11-27, 191
2018-11-28, 203
2018-11-29, 162
2018-11-30, 135
2018-12-01, 126
2018-12-02, 98
2018-12-03, 143
2018-12-04, 138
2018-12-05, 154
2018-12-06, 111
2018-12-07, 108
2018-12-08, 91
2018-12-09, 105
2018-12-10, 160
2018-12-11, 129
2018-12-12, 129
2018-12-13, 119
2018-12-14, 91
2018-12-15, 80
2018-12-16, 77
2018-12-17, 120
2018-12-18, 87
2018-12-19, 102
2018-12-20, 83
2018-12-21, 80
2018-12-22, 61
2018-12-23, 57
2018-12-24, 52
2018-12-25, 51
2018-12-26, 47
2018-12-27, 64
2018-12-28, 65
2018-12-29, 62
2018-12-30, 51
2018-12-31, 61
2019-01-01, 63
2019-01-02, 91
2019-01-03, 73
2019-01-04, 109
2019-01-05, 49
2019-01-06, 66
2019-01-07, 93
2019-01-08, 102
2019-01-09, 120
2019-01-10, 97
2019-01-11, 75
2019-01-12, 70
2019-01-13, 80
2019-01-14, 101
2019-01-15, 114
2019-01-16, 185
2019-01-17, 104
2019-01-18, 62
2019-01-19, 49
2019-01-20, 57
2019-01-21, 84
2019-01-22, 117
2019-01-23, 79
2019-01-24, 134
2019-01-25, 89
2019-01-26, 52
2019-01-27, 64
2019-01-28, 169
2019-01-29, 106
2019-01-30, 108
2019-01-31, 100
2019-02-01, 107
2019-02-02, 52
2019-02-03, 64
2019-02-04, 90
2019-02-05, 84
2019-02-06, 75
2019-02-07, 99
2019-02-08, 93
2019-02-09, 74
2019-02-10, 67
2019-02-11, 102
2019-02-12, 90
2019-02-13, 106
2019-02-14, 101
2019-02-15, 73
2019-02-16, 49
2019-02-17, 57
2019-02-18, 76
2019-02-19, 94
2019-02-20, 84
2019-02-21, 97
2019-02-22, 107
2019-02-23, 66
2019-02-24, 62
2019-02-25, 106
2019-02-26, 124
2019-02-27, 86
2019-02-28, 104
2019-03-01, 81
2019-03-02, 75
2019-03-03, 54
2019-03-04, 76
2019-03-05, 104
2019-03-06, 90
2019-03-07, 110
2019-03-08, 98
2019-03-09, 50
2019-03-10, 75
2019-03-11, 108
2019-03-12, 132
2019-03-13, 125
2019-03-14, 320
2019-03-15, 293
2019-03-16, 117
2019-03-17, 98
2019-03-18, 688
2019-03-19, 535
2019-03-20, 354
2019-03-21, 274
2019-03-22, 123
2019-03-23, 132
2019-03-24, 106
2019-03-25, 102
2019-03-26, 128
2019-03-27, 94
2019-03-28, 114
2019-03-29, 138
